         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         LRRTM4  1537    0.00        0.89          0.01     0.05   11.27     152.78    0.000  0.000 
         OCIAD2  1533    7.22      172.75         49.62    22.96    1.85       5.44    0.000  0.046 
        PPP1R3F  1537    0.12       10.76          1.29     0.94    3.04      17.94    0.000  0.000 
        PPP1R3E  1537    0.34       11.32          1.65     0.94    3.12      21.45    0.000  0.000 
         OCIAD1  1535    9.89      169.93         63.33    22.68    0.98       1.91    0.003  0.040 
        PPP1R3C  1533    0.05       78.24          8.29    11.18    2.78       9.72    0.000  0.051 
        PPP1R3B  1537    1.58       55.65         11.63     7.10    1.68       4.83    0.000  0.044 
        PPP1R3A  1537    0.00        4.12          0.01     0.15   25.88     689.97    0.000  0.000 
          RDH13  1532    0.83       30.56          7.43     3.74    2.20       8.27    0.000  0.042 
          TIAM2  1537    0.41       21.60          1.80     1.51    5.82      52.22    0.000  0.000 
      TNFRSF13C  1537    0.00       15.19          0.34     0.80   10.77     167.52    0.000  0.000 
        PPP2R3B  1537    0.46       21.39          3.37     2.38    3.18      15.13    0.000  0.041 
          PTCD3  1535    2.37       21.28          8.27     2.54    1.31       3.00    0.002  0.044 
        PPP2R3C  1535    2.86       48.95         10.10     4.28    3.30      20.44    0.000  0.034 
           TGS1  1537    2.15       34.19          8.63     4.19    2.02       5.84    0.000  0.045 
         LUC7L3  1535   15.59      203.72         53.61    24.81    1.86       5.46    0.000  0.047 
         LUC7L2  1537   11.56       90.79         35.58     9.65    0.95       2.62    0.007  0.032 
         TOMM40  1537    4.74      166.49         28.93    16.30    3.12      17.03    0.000  0.034 
        FAM131A  1535    0.95       15.51          5.22     1.95    1.22       2.98    0.002  0.040 
        FAM131B  1537    0.02       23.75          0.72     1.45    8.01      96.91    0.000  0.000 
        FAM131C  1537    0.00        7.85          0.43     0.85    4.72      28.32    0.000  0.000 
            HAL  1537    0.00        4.56          0.14     0.36    6.60      56.12    0.000  0.000 
         YTHDC1  1537    5.78       26.96         12.57     2.89    0.54       1.44    0.014  0.030 
         ERLEC1  1535    8.05       67.22         27.88     9.21    1.10       2.02    0.004  0.043 
         SEMA3C  1533    0.35      175.35         32.07    25.69    1.82       5.76    0.000  0.038 
        SH3GLB2  1535    5.48       96.51         28.92    13.58    1.09       2.16    0.000  0.038 
          RIBC2  1537    0.01       22.77          1.96     1.89    4.14      29.73    0.000  0.000 
        LGALS9C  1537    0.00       17.72          0.66     1.28    6.01      49.03    0.000  0.000 
           TLE6  1537    0.01       11.78          1.58     1.57    2.39       8.30    0.000  0.000 
          CHERP  1533    5.03       44.52         16.82     5.77    1.41       3.23    0.001  0.042 
           NACA  1537  181.07     1366.76        542.08   164.23    1.11       2.15    0.001  0.047 
        LGALS9B  1537    0.00       14.44          0.63     1.25    5.76      43.00    0.000  0.000 
         EHHADH  1537    0.19       14.84          2.84     1.73    1.68       5.68    0.000  0.000 
          UNC50  1537    6.70       52.49         20.90     5.52    0.95       2.73    0.010  0.035 
        TMEM196  1537    0.00        5.13          0.01     0.19   21.80     505.62    0.000  0.000 
         ZNF526  1537    0.71       10.44          3.48     0.98    1.43       6.07    0.002  0.033 
           NME4  1537   11.03      284.90         73.22    40.20    1.41       2.81    0.000  0.047 
         INPP5A  1535    2.44       25.18          8.23     2.92    1.57       5.27    0.000  0.041 
         INPP5B  1535    1.40       15.30          5.15     1.93    1.03       2.07    0.000  0.036 
         INPP5D  1537    0.48       39.52          4.10     3.66    3.92      25.43    0.000  0.035 
          HEPN1  1537    0.00        2.23          0.08     0.17    5.28      42.57    0.000  0.000 
         INPP5F  1534    1.16       51.98          7.95     4.80    4.62      32.22    0.000  0.029 
           NME3  1537    1.53      145.57         29.08    19.07    1.58       4.26    0.000  0.047 
         NKAIN3  1537    0.00        1.85          0.04     0.10   10.39     167.06    0.000  0.000 
         INPP5K  1535    0.76       26.93         10.49     3.60    0.90       1.41    0.006  0.041 
          ZAR1L  1537    0.00        2.52          0.02     0.12   18.73     367.23    0.000  0.000 
          RAI14  1537    1.69       67.70         12.72     7.41    2.27       9.29    0.000  0.038 
         NKAIN2  1537    0.00       13.36          0.14     0.55   19.66     447.04    0.000  0.000 
          FREM2  1537    0.01       51.31          0.87     2.23   10.32     185.78    0.000  0.000 
          FREM1  1537    0.00        9.43          0.65     0.88    3.67      22.29    0.000  0.000 
           PID1  1537    0.03       30.41          1.79     2.05    5.80      59.91    0.000  0.000 
          TAOK1  1535    0.82       62.86          6.77     5.15    3.56      28.98    0.000  0.031 
           SHC1  1537   11.56      106.67         41.79    14.16    1.14       2.53    0.002  0.044 
         RCBTB2  1537    0.54       15.08          4.04     1.94    1.30       3.11    0.000  0.046 
           HELT  1537    0.00        1.01          0.01     0.05   12.44     191.69    0.000  0.000 
           CNST  1535    1.58       27.35         10.73     4.35    0.78       0.61    0.001  0.046 
           HELQ  1537    1.28        8.96          3.70     1.16    0.71       1.27    0.003  0.025 
         RCBTB1  1537    0.29       37.80          7.75     3.71    1.67       7.61    0.001  0.036 
          CLSPN  1537    0.03       16.39          1.86     1.76    2.85      14.16    0.000  0.000 
           UFC1  1537   37.20      416.51        115.72    48.77    1.91       6.60    0.000  0.039 
          EPB42  1537    0.00        1.01          0.03     0.08    6.00      51.63    0.000  0.000 
          EPB41  1537    2.54       47.32         10.83     5.54    2.20       7.59    0.000  0.042 
           TLE4  1537    0.12       12.53          2.36     1.76    1.86       4.79    0.000  0.000 
          MATR3  1537   26.87      155.53         88.13    23.45    0.02      -0.06    0.027  0.025 
           HELB  1537    0.09        5.25          0.74     0.54    3.10      17.01    0.000  0.000 
           RBAK  1537    1.26       13.46          4.34     1.60    1.23       3.25    0.000  0.039 
          NUDT8  1532    0.09       81.67          4.93     8.83    5.01      29.66    0.000  0.040 
           PON1  1537    0.00       29.60          0.28     1.39   14.76     273.67    0.000  0.000 
       TRAF3IP3  1535    0.31       41.17          3.69     3.98    4.30      27.13    0.000  0.037 
         TFAP2D  1537    0.00        0.92          0.01     0.04   16.03     288.58    0.000  0.000 
        SLC22A7  1537    0.00        0.34          0.01     0.02    9.43     149.04    0.000  0.000 
         CYP4F3  1537    0.00       11.65          0.29     0.82    8.02      88.60    0.000  0.000 
          TEKT1  1537    0.00       14.92          0.29     1.21    7.68      72.08    0.000  0.000 
          TEKT3  1537    0.00       49.64          0.52     1.98   20.84     500.04    0.000  0.000 
          TEKT2  1537    0.00       17.33          0.62     1.04    7.33      91.98    0.000  0.000 
          TEKT5  1537    0.00        4.54          0.25     0.30    5.45      57.03    0.000  0.000 
          TEKT4  1537    0.00        8.57          0.43     0.58    8.13      95.41    0.000  0.000 
         VPS37A  1537    1.11       26.87          6.82     3.38    1.63       4.37    0.000  0.045 
         PNPLA3  1537    0.12       29.16          1.20     2.15    5.95      51.73    0.000  0.000 
         PNPLA2  1537    5.68      159.49         43.59    23.05    1.10       1.76    0.000  0.041 
         PNPLA1  1537    0.08        5.24          0.23     0.19   22.61     581.34    0.000  0.000 
         PNPLA7  1537    0.08       15.98          1.67     1.42    3.09      18.79    0.000  0.000 
         PNPLA6  1537    0.46       24.70          7.88     3.41    1.42       3.37    0.001  0.045 
         PNPLA5  1537    0.01        4.44          0.07     0.20   16.76     331.52    0.000  0.000 
         PNPLA4  1533    0.36       30.10          9.16     4.87    0.84       1.02    0.000  0.036 
         GUCA2A  1537    0.00        3.35          0.01     0.12   26.74     728.88    0.000  0.000 
         GUCA2B  1537    0.00        0.16          0.00     0.01    8.77     102.03    0.000  0.000 
         PNPLA8  1537    3.15       31.86         11.31     3.88    1.31       3.87    0.003  0.033 
         NCKAP1  1537    9.55      126.44         43.29    15.66    1.17       2.66    0.002  0.048 
           WEE1  1537    2.50       65.26         16.62     8.89    1.77       5.11    0.000  0.045 
          UNC5A  1537    0.01       75.51          3.66     7.49    5.32      37.72    0.000  0.034 
          GFOD2  1537    3.89       37.14         10.99     3.79    1.79       6.12    0.000  0.040 
          GFOD1  1537    0.03        6.80          0.91     0.76    2.92      12.37    0.000  0.000 
            FOS  1537    0.79     1156.90         79.94   115.41    3.62      18.86    0.000  0.051 
          HOMEZ  1537    0.68       18.04          5.94     2.39    0.85       1.61    0.002  0.034 
        KATNAL1  1537    0.36       11.62          2.32     1.13    2.23      10.76    0.000  0.000 
        KATNAL2  1537    0.17        6.32          1.69     1.06    1.60       3.27    0.000  0.000 
          ATG10  1537    0.99        7.76          2.98     0.97    1.06       2.30    0.000  0.000 
          ATG12  1537    2.50       32.40         10.99     3.79    1.17       3.15    0.003  0.039 
           SRMS  1537    0.00       15.97          1.75     1.71    2.82      13.72    0.000  0.000 
          ZBTB5  1535    1.02       15.63          4.71     1.99    1.80       5.49    0.000  0.048 
         STEAP2  1537    0.88      150.38         14.31    17.36    3.20      14.57    0.000  0.053 
           SFPQ  1537   42.99      265.09        112.26    29.10    1.19       2.57    0.004  0.037 
          SAFB2  1537    5.48       52.84         24.17     6.58    0.24       0.82    0.022  0.029 
         SETD1B  1537    2.98       26.60          9.20     2.98    1.35       3.89    0.001  0.037 
          SMPD3  1537    0.04       19.78          1.64     2.52    3.92      17.99    0.000  0.000 
          ZBTB4  1537    3.34       43.42         15.52     6.41    0.79       0.57    0.000  0.049 
        TSPAN11  1537    0.02       34.88          0.71     1.10   20.50     613.80    0.000  0.000 
           TANK  1535    5.63       59.72         18.46     7.31    1.84       5.23    0.000  0.045 
        COL12A1  1537    1.91      377.26         70.46    61.48    1.63       3.23    0.000  0.056 
            LCK  1533    0.01       30.17          3.28     4.16    3.15      12.73    0.000  0.048 
         RASAL2  1537    0.85       16.44          4.74     2.21    1.38       3.39    0.000  0.042 
           KRT5  1533    0.00     1223.75         60.38   140.89    4.60      25.14    0.000  0.044 
          PF4V1  1537    0.00        1.09          0.03     0.09    6.75      58.55    0.000  0.000 
        SEC14L2  1533    0.27      171.18         17.00    22.64    2.80      10.42    0.000  0.055 
           PES1  1533    5.15       82.94         25.09    10.98    1.53       3.64    0.000  0.051 
           UPF2  1534    2.74       35.30         10.13     4.25    2.04       6.50    0.000  0.046 
          SNED1  1535    0.45       25.48          5.62     3.75    1.20       1.93    0.000  0.040 
           IL1A  1537    0.00        7.99          0.09     0.32   19.88     463.56    0.000  0.000 
           IL1B  1537    0.06       28.57          2.74     2.97    3.16      15.67    0.000  0.000 
           CHIA  1537    0.00        5.73          0.17     0.41    7.19      70.50    0.000  0.000 
         THSD7B  1537    0.00        6.45          0.51     0.59    3.30      20.09    0.000  0.000 
           FLG2  1537    0.03        2.15          0.08     0.08   23.15     597.70    0.000  0.000 
          PHTF1  1535    1.27       21.22          6.87     2.84    1.48       3.29    0.000  0.049 
         THSD7A  1537    0.01        8.24          0.70     0.67    3.66      26.46    0.000  0.000 
           MKL1  1535    1.49       18.83          8.15     2.54    0.74       1.05    0.005  0.042 
         LILRB4  1537    0.34      102.21          8.75     9.13    4.36      30.82    0.000  0.033 
        RUNDC3B  1537    0.02        4.01          0.44     0.39    2.66      13.01    0.000  0.000 
           CASK  1537    0.46       53.14          9.01     5.69    3.18      16.02    0.000  0.040 
         PKNOX1  1537    3.25       13.61          6.89     1.60    0.48       0.47    0.008  0.025 
          GPR88  1537    0.00       23.74          0.25     1.49   11.97     159.11    0.000  0.000 
           CAST  1537    6.68      294.82         58.51    27.95    2.48      12.82    0.000  0.032 
         ZBTB41  1537    1.24       40.49          8.09     5.19    2.01       6.15    0.000  0.053 
          KRT6B  1533    0.00      773.57         18.65    64.78    7.02      60.97    0.000  0.034 
          KRT6C  1535    0.00      189.37          3.64    14.84    8.70      89.34    0.000  0.025 
       TRAF3IP2  1533    2.42       73.07         12.64     6.53    2.79      16.22    0.000  0.037 
           CASR  1537    0.00        0.40          0.00     0.02   22.23     564.00    0.000  0.000 
          GPR82  1537    0.19        5.21          0.67     0.31    5.16      59.28    0.000  0.000 
          GPR83  1537    0.03        5.73          0.17     0.28   11.90     201.43    0.000  0.000 
          GPR84  1537    0.02       16.86          1.10     1.30    4.51      35.46    0.000  0.000 
          GPR85  1537    0.01       12.63          0.29     0.47   23.02     594.69    0.000  0.000 
           PUS1  1535    1.46       27.71          6.98     3.45    1.96       6.00    0.000  0.051 
          GPR87  1537    0.00       54.97          1.20     3.50    9.33     112.98    0.000  0.000 
       SLC38A10  1537    1.91       81.78         19.21     9.11    1.78       7.10    0.000  0.033 
        RNPEPL1  1537    4.16       47.91         17.51     6.56    0.83       1.23    0.004  0.036 
         THRAP3  1537   11.15       64.88         36.90     8.56    0.13       0.28    0.025  0.033 
           COMP  1536    0.01      392.24         41.01    50.25    2.69      10.22    0.000  0.047 
            TPR  1537    6.40       88.22         31.76    12.53    0.99       1.27    0.001  0.048 
          ZBTB9  1535    1.95       21.71          6.34     2.22    1.58       6.18    0.000  0.044 
          STAU1  1535   16.48      284.62         47.95    21.39    5.57      48.38    0.000  0.023 
       ZC3HAV1L  1537    0.23        7.49          2.01     1.13    1.26       2.32    0.000  0.000 
         ADAM21  1537    0.00        2.54          0.16     0.21    4.74      37.51    0.000  0.000 
         ADAM20  1537    0.00        0.11          0.02     0.02    1.42       3.27    0.000  0.000 
         ADAM23  1537    0.00       15.47          0.62     0.74   11.73     219.35    0.000  0.000 
         ADAM22  1537    0.01       12.19          1.21     1.10    3.09      18.66    0.000  0.000 
           GLCE  1535    4.40      247.50         43.97    32.60    2.05       6.02    0.000  0.051 
       TMEM176B  1537    0.60      343.87         44.64    42.69    2.72      10.43    0.000  0.045 
         ZNF256  1537    0.11       21.91          2.74     1.62    4.31      35.49    0.000  0.000 
         ADAM29  1537    0.00       23.16          0.14     1.04   16.59     330.27    0.000  0.000 
         ADAM28  1537    0.03       41.67          2.86     3.18    5.18      44.45    0.000  0.000 
           GNAQ  1535    1.96      148.63         47.00    21.08    0.93       1.95    0.006  0.040 
           IL18  1537    0.43       57.29          7.77     6.99    2.62       9.53    0.000  0.047 
           IL19  1537    0.00      168.37          0.85     7.80   18.44     360.69    0.000  0.000 
          AIF1L  1535    0.31      120.89         14.66    17.55    2.50       7.52    0.000  0.061 
          PANX3  1537    0.00        0.40          0.01     0.04    5.14      29.23    0.000  0.000 
           IL10  1537    0.39        6.09          1.48     0.61    2.39      11.35    0.000  0.000 
          GSTM1  1535    0.24      680.69         37.43    78.58    4.13      21.71    0.000  0.042 
          GSTM2  1535    0.40      164.15         15.28    19.71    3.36      15.21    0.000  0.043 
          GSTM3  1537    0.69      355.28         29.04    40.33    3.53      17.21    0.000  0.046 
          GSTM4  1535    0.96       83.15         16.53    10.98    1.89       6.12    0.000  0.038 
          GSTM5  1537    0.00      116.88          1.36     3.88   19.04     520.92    0.000  0.000 
           IL16  1535    0.23       20.42          3.09     2.46    2.72      11.20    0.000  0.042 
          LPAR2  1537    1.29       46.51          8.31     4.76    2.47      10.31    0.000  0.049 
          PALLD  1535    3.92      148.76         45.49    25.11    0.92       1.03    0.000  0.039 
        TMSB15B  1537    0.27       22.08          2.13     2.63    3.24      13.09    0.000  0.000 
        TMSB15A  1537    0.00      114.77          4.03    10.09    5.67      43.23    0.000  0.040 
         ZNF155  1537    0.13       23.15          2.42     1.15    7.64     134.03    0.000  0.000 
           KRT9  1537    0.00        9.05          0.12     0.45    8.83     120.01    0.000  0.000 
          ZPBP2  1537    0.00       23.88          0.05     0.86   27.57     759.89    0.000  0.000 
         ZNF251  1537    1.32       30.15          7.21     3.89    1.88       5.61    0.000  0.044 
          EFHD2  1533    2.27       59.96         16.03     8.66    1.51       3.04    0.000  0.062 
          EFHD1  1537    0.52      891.98        156.14   116.08    1.75       5.29    0.000  0.047 
        RUNDC3A  1537    0.00       68.44          1.84     7.68    5.88      36.87    0.000  0.000 
          PTCD2  1537    0.68       11.35          3.52     1.36    1.01       2.45    0.001  0.029 
           TTF2  1537    1.37       27.96          5.99     3.09    2.25       8.87    0.000  0.041 
          LPAR3  1537    0.00       19.66          0.92     1.95    4.30      24.67    0.000  0.000 
          PINX1  1535    0.69       18.82          4.12     2.06    2.33       9.57    0.000  0.042 
         LEPRE1  1536    2.86       47.55         13.96     6.20    1.57       4.45    0.000  0.036 
          KRCC1  1537    2.61       80.15         21.66     8.59    1.12       3.99    0.008  0.040 
          AEBP1  1533    4.70      979.77        221.56   170.69    1.37       2.23    0.000  0.051 
           GNAZ  1537    0.06       23.21          2.64     2.24    2.75      13.97    0.000  0.000 
          RBMS3  1537    0.03        6.91          1.05     0.83    1.90       5.89    0.000  0.000 
          AEBP2  1535    1.33       28.01          5.55     2.51    3.33      21.85    0.000  0.027 
           KRT8  1535    5.57     4443.71        586.44   498.44    2.71      11.23    0.000  0.046 
           DAD1  1537   48.44      445.10        153.59    49.05    1.21       3.08    0.001  0.047 
          RCHY1  1537    1.38       16.08          5.27     2.00    1.21       2.84    0.000  0.040 
           GDF9  1535    0.07      396.39          2.90    24.46   14.09     208.83    0.000  0.000 
         IL31RA  1537    0.05        1.49          0.21     0.10    5.30      47.79    0.000  0.000 
           GDF3  1537    0.00        0.75          0.10     0.09    2.22       7.46    0.000  0.000 
           CBR4  1537    2.32       88.44         16.34     8.67    2.06      10.15    0.000  0.034 
           GDF1  1537    0.00        3.08          0.17     0.35    4.62      25.61    0.000  0.000 
           CBR1  1535    0.62      125.41         22.37    16.30    1.76       5.46    0.000  0.044 
           GDF6  1537    0.00        6.38          0.19     0.39    8.88     102.49    0.000  0.000 
           CBR3  1535    0.40       92.84         10.83    10.66    3.14      14.59    0.000  0.049 
         HECTD2  1537    0.23       42.12          3.77     3.27    5.27      45.98    0.000  0.027 
            LTB  1535    0.01      128.48          5.84    11.39    5.77      43.77    0.000  0.033 
        ABHD12B  1537    0.00       37.57          1.02     2.83    6.20      54.63    0.000  0.000 
          HLA-C  1535   53.77     3134.80        649.31   443.62    1.91       5.01    0.000  0.047 
          ANXA1  1537    3.47      875.76         89.72    92.50    3.80      21.40    0.000  0.046 
          ANXA3  1535    0.03      126.38         13.26    15.67    2.94      12.42    0.000  0.042 
          CPT1B  1537    0.28       24.62          4.21     2.77    2.30       9.52    0.000  0.044 
          ANXA5  1537   13.65      532.64        198.61    70.85    0.89       1.57    0.007  0.042 
          ANXA4  1533    6.25       93.07         33.33    10.78    1.31       3.91    0.005  0.045 
          ANXA7  1535    6.44      301.28         71.35    24.59    3.32      23.00    0.002  0.026 
          ANXA6  1535    8.03      257.26         81.40    37.26    0.84       1.27    0.000  0.042 
          ANXA9  1537    0.23      127.12         17.91    17.53    2.02       6.33    0.000  0.047 
          ANXA8  1533    0.00      125.69          5.65    13.89    5.19      31.34    0.000  0.036 
       TRAF3IP1  1537    1.82       15.51          6.99     2.47    0.56       0.18    0.003  0.034 
         NDUFB5  1537   20.50      224.00         57.00    21.08    2.47      10.38    0.000  0.041 
           MEST  1537    0.26      308.46         19.02    20.18    7.06      83.79    0.000  0.032 
           MCM7  1537    4.68      202.39         33.22    22.90    2.74      12.06    0.000  0.042 
           MCM6  1537    3.06       88.62         17.03    10.34    2.19       7.20    0.000  0.053 
           MCM5  1535    1.61       72.12         15.70     9.70    1.93       4.89    0.000  0.054 
           MCM4  1535    3.59      227.28         32.63    24.85    2.64      11.74    0.000  0.042 
         DUSP19  1537    0.24        2.64          0.94     0.33    1.19       2.39    0.000  0.000 
         DUSP18  1537    0.56        6.48          2.55     0.85    0.91       1.71    0.000  0.000 
         POU5F2  1537    0.00        0.08          0.01     0.01    2.19       5.70    0.000  0.000 
         DUSP15  1537    0.00       25.86          1.68     2.50    4.23      26.47    0.000  0.000 
         DUSP14  1537    2.13       72.93         12.39     7.05    2.99      15.30    0.000  0.040 
        ZDHHC22  1537    0.00       24.27          0.22     1.42   10.71     138.81    0.000  0.000 
         DUSP16  1535    2.39      117.44         29.84    16.18    1.30       2.58    0.000  0.050 
         DUSP11  1537    4.82       31.15         11.34     3.06    1.49       4.54    0.001  0.042 
         DUSP10  1537    0.74       76.35          9.73     8.18    2.97      15.10    0.000  0.038 
         DUSP13  1537    0.00       22.07          0.41     1.45    9.89     126.84    0.000  0.000 
         DUSP12  1535    3.29       37.86         10.17     3.97    1.81       6.20    0.000  0.039 
           CSH2  1537    0.00       13.50          0.02     0.49   27.47     756.10    0.000  0.000 
           CSH1  1537    0.00       10.39          0.05     0.41   22.44     552.08    0.000  0.000 
           EPC2  1535    1.94       17.59          7.85     2.73    0.40      -0.15    0.008  0.039 
         ZNF541  1537    0.00        5.02          0.40     0.51    3.77      20.36    0.000  0.000 
           EPC1  1537    0.71       23.86          8.46     3.06    0.78       1.93    0.011  0.028 
         HSPB11  1535    2.81       49.24         11.69     5.46    2.12       7.64    0.000  0.049 
           PUS7  1537    1.28       34.90          7.11     4.08    2.49       8.96    0.000  0.046 
           RORC  1537    0.01       55.89          9.47     7.05    1.56       4.74    0.000  0.040 
          OPRD1  1537    0.00        5.75          0.10     0.32    9.66     137.51    0.000  0.000 
          UTP15  1537    1.02       11.23          4.45     1.55    0.79       1.00    0.001  0.037 
         ZNF431  1537    0.23        8.28          2.58     1.13    1.21       2.64    0.000  0.000 
           POLM  1537    1.34       25.06          6.39     2.45    2.13      11.01    0.001  0.031 
          AGFG1  1537    1.78       47.31          8.52     3.99    3.41      23.68    0.000  0.034 
        HEPACAM  1537    0.00        3.77          0.16     0.36    4.84      31.37    0.000  0.000 
           SSX4  1537    0.00       39.83          0.11     1.51   24.38     628.03    0.000  0.000 
          SF3A2  1535    2.68       77.71         24.14    10.88    1.31       2.46    0.000  0.053 
           SSX3  1537    0.00       55.14          0.11     2.02   26.52     718.07    0.000  0.000 
          USH2A  1537    0.00        0.53          0.02     0.03   11.35     174.38    0.000  0.000 
           SSX1  1537    0.00       81.67          0.54     4.16   12.84     209.26    0.000  0.000 
           ISL1  1537    0.00        8.83          0.06     0.37   19.33     428.03    0.000  0.000 
           ISL2  1537    0.00        3.58          0.09     0.29    7.35      64.69    0.000  0.000 
         ZNF540  1537    0.14        7.16          0.99     0.68    2.76      14.42    0.000  0.000 
         PKMYT1  1537    0.25       38.92          8.95     6.38    1.27       1.79    0.000  0.050 
           HPS6  1535    1.64       14.43          6.60     2.13    0.45       0.12    0.008  0.029 
         UBQLN4  1537    7.16       91.35         27.85    12.05    1.34       2.66    0.000  0.046 
         KIFAP3  1537    8.12       89.51         35.38    12.99    0.67       0.46    0.001  0.035 
           MDS2  1537    0.08        1.98          0.31     0.12    4.23      48.94    0.000  0.000 
          MS4A7  1535    0.69      205.04         17.92    26.18    3.47      14.16    0.000  0.049 
          MS4A5  1537    0.00       12.13          0.02     0.44   27.60     760.95    0.000  0.000 
          MS4A2  1537    0.14       24.35          1.53     1.96    5.22      44.68    0.000  0.000 
          MS4A3  1537    0.00        4.38          0.02     0.16   27.01     738.89    0.000  0.000 
          MS4A1  1537    0.00      256.65          2.34    10.70   18.30     416.71    0.000  0.000 
         ZNF141  1537    0.47       10.83          3.32     1.46    0.95       1.63    0.000  0.041 
         ZNF140  1535    0.83       21.06          7.18     2.72    0.75       1.62    0.012  0.041 
         ZNF142  1537    0.91       10.45          4.05     1.23    0.65       1.39    0.012  0.031 
           LGSN  1537    0.03        2.91          0.11     0.17   10.35     132.96    0.000  0.000 
       CCDC102A  1537    0.10       10.28          1.89     1.23    1.93       6.19    0.000  0.000 
           DNTT  1537    0.00        0.30          0.01     0.02    9.09     114.51    0.000  0.000 
         ZNF146  1537    6.43      149.59         33.65    14.62    2.77      13.70    0.000  0.039 
         ZNF148  1537    1.90       16.86          6.64     2.31    0.54       0.59    0.001  0.026 
           CPT2  1537    1.98       30.48         10.17     3.80    1.39       3.66    0.004  0.043 
           DSC2  1535    0.11      163.65         15.24    21.02    3.39      14.10    0.000  0.049 
          DDX31  1537    1.44       14.70          5.49     1.78    1.01       2.25    0.006  0.044 
           DSC1  1537    0.07        4.63          0.33     0.26    9.07     124.94    0.000  0.000 
        SEC14L3  1537    0.03        3.58          0.13     0.13   22.37     571.19    0.000  0.000 
          COX8C  1537    0.00        6.11          0.05     0.27   18.20     367.77    0.000  0.000 
          COX8A  1533   41.19      463.59        151.54    67.17    1.15       1.63    0.000  0.047 
         VSTM2A  1537    0.00      508.00         11.81    44.57    6.47      51.89    0.000  0.036 
           PYGL  1535    0.99      215.08         28.90    27.36    2.42       7.93    0.000  0.053 
          MAGOH  1537   12.05      195.36         35.59    21.15    3.18      13.89    0.000  0.040 
           PFAS  1536    0.89       15.55          4.70     2.01    1.37       3.03    0.000  0.044 
         FAM45A  1537    3.17       53.92         12.69     4.42    2.27      14.95    0.001  0.035 
          DDX3X  1537   18.76      198.89         85.93    24.86    0.41       0.83    0.020  0.030 
          DDX3Y  1537    0.00       14.98          0.12     1.14   10.96     121.66    0.000  0.000 
         RAB27A  1535    1.28       28.59          7.71     4.19    1.62       3.70    0.000  0.048 
           TMF1  1535    1.75       25.90          9.34     3.69    0.71       0.71    0.001  0.039 
          TANC1  1535    0.76       39.91         12.38     5.72    1.01       1.77    0.001  0.043 
         RAB27B  1537    0.03       56.03          8.87     7.59    1.73       4.42    0.000  0.049 
          FCGBP  1537    0.02       63.04          2.43     5.17    6.25      53.82    0.000  0.000 
           BIVM  1537    0.35       25.27          5.14     2.96    2.07       8.59    0.000  0.040 
          BAMBI  1535    0.21      471.08         38.57    52.16    3.92      22.11    0.000  0.038 
          FASLG  1537    0.00        9.50          0.60     0.94    4.51      28.79    0.000  0.000 
          KCNN2  1537    0.11       15.81          0.81     0.79   10.08     169.49    0.000  0.000 
          KCNN1  1537    0.00        5.24          0.15     0.34    8.56      94.81    0.000  0.000 
           PMS2  1535    4.85       34.26         13.15     4.03    0.95       1.74    0.001  0.044 
       ATXN7L3B  1533   10.96      230.68         41.27    19.24    3.81      24.79    0.000  0.029 
        SLC22A2  1537    0.00        1.66          0.02     0.07   19.83     463.31    0.000  0.000 
         SNRPA1  1535   11.32      231.12         40.88    25.53    2.96      13.26    0.000  0.041 
          DAPK3  1537    2.34       42.81         15.69     6.54    0.75       0.86    0.003  0.040 
           ISLR  1537    0.42      239.56         50.85    35.68    1.42       2.86    0.000  0.046 
           PKIG  1537    2.29       64.60         18.70     9.19    1.19       2.22    0.000  0.042 
          MST1R  1537    0.09       30.38          7.23     5.00    1.15       1.75    0.000  0.050 
           PKIA  1537    0.00      119.61          2.63     7.06    8.56     109.76    0.000  0.000 
           PKIB  1537    0.53      285.39         26.05    33.13    3.16      14.67    0.000  0.038 
          THAP5  1535    2.17       21.98          8.55     3.07    0.70       0.70    0.002  0.042 
          BRMS1  1535    5.59      184.70         27.53    15.03    4.10      32.01    0.000  0.033 
           RHOA  1537   92.57      600.41        269.38    73.43    0.52       0.74    0.013  0.029 
          GRIP1  1537    0.06       37.00          2.98     3.02    4.80      36.84    0.000  0.000 
           KRT7  1535    0.09     1477.96        210.81   221.78    1.96       5.17    0.000  0.049 
          GRIP2  1537    0.00        2.58          0.14     0.16    6.32      72.39    0.000  0.000 
        SLC19A2  1535    0.46      110.62         17.64    14.90    2.19       6.98    0.000  0.042 
        SLC19A3  1537    0.03       42.22          1.14     2.41    8.18     113.95    0.000  0.000 
        SLC19A1  1537    0.71       25.49          6.02     3.72    1.76       4.06    0.000  0.052 
         CCDC65  1537    0.01       12.60          0.75     1.03    4.45      31.75    0.000  0.000 
         CCDC64  1535    0.07       33.84          7.77     5.47    1.52       2.91    0.000  0.050 
         CCDC67  1537    0.00        7.06          0.26     0.55    5.92      51.39    0.000  0.000 
         CCDC66  1535    0.98       14.47          4.91     2.03    0.89       1.05    0.000  0.046 
         CCDC61  1537    0.34        9.80          2.93     1.37    1.04       1.86    0.000  0.000 
         CCDC60  1537    0.00        3.86          0.09     0.33    7.04      61.07    0.000  0.000 
         CCDC63  1537    0.00        0.19          0.00     0.01    9.17     114.30    0.000  0.000 
