         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          RBM27   199    3.91       16.45          9.72     2.73    0.26      -0.15    0.020  0.050 
          RBM24   199    0.31      102.60          2.38    10.22    9.57      91.04    0.000  0.000 
          RBM25   199    8.04       32.94         21.15     5.44    0.22      -0.57    0.010  0.040 
          RBM22   199   10.90       32.59         20.19     4.26    0.11      -0.07    0.010  0.020 
          HECW1   199    0.01        0.40          0.11     0.09    1.62       2.09    0.000  0.000 
          HECW2   199    0.45        3.87          1.67     0.77    1.04       0.71    0.000  0.000 
          HRCT1   199    0.44       25.04          5.41     4.79    1.86       3.48    0.000  0.060 
       HIST3H2A   199    0.04        9.84          2.23     1.94    1.84       4.05    0.000  0.000 
          SCN7A   199    0.16        6.42          1.79     1.35    1.38       1.85    0.000  0.000 
          RFWD2   199    6.32       22.52         15.16     2.06    0.04       3.75    0.010  0.020 
          RFWD3   199    1.07        9.05          5.59     1.84   -0.33      -0.83    0.010  0.000 
          EPHA8   199    0.00        0.30          0.02     0.05    3.85      14.99    0.000  0.000 
          EPHA7   199    0.02        2.73          0.44     0.41    2.75      10.60    0.000  0.000 
          EPHA6   199    0.02        1.21          0.26     0.22    2.13       5.69    0.000  0.000 
          EPHA5   199    0.00        0.11          0.02     0.03    1.83       3.00    0.000  0.000 
          EPHA4   199    1.34        9.13          5.20     1.52   -0.00      -0.20    0.020  0.010 
          EPHA3   199    0.16        4.49          1.15     0.86    1.57       2.46    0.000  0.000 
          EPHA2   199    1.71       24.09          9.23     4.09    1.01       1.86    0.000  0.040 
          EPHA1   197    0.01        6.47          3.05     1.87   -0.15      -1.06    0.000  0.010 
        RSL24D1   197   33.55      124.67         69.26    20.13    0.49      -0.09    0.000  0.050 
       SLC22A25   199    0.06        0.62          0.28     0.11    0.60       0.90    0.000  0.000 
       PDCD1LG2   199    0.54        5.35          2.37     1.03    0.47      -0.22    0.000  0.000 
          PSMA3   199   29.44       70.00         45.12     8.27    0.66       0.39    0.000  0.050 
          RASD2   199    0.19        7.13          2.39     1.51    0.78       0.36    0.000  0.000 
          ZMYM1   199    1.07        8.27          4.16     1.44    0.42      -0.01    0.010  0.040 
          PBOV1   199    0.09        0.66          0.33     0.13    0.47      -0.46    0.000  0.000 
            RP1   199    0.00        1.67          0.18     0.27    3.06      11.27    0.000  0.000 
          RASD1   197    2.57       68.45         24.13    16.27    0.95       0.16    0.000  0.060 
          PRDM4   199    3.40       11.66          8.89     1.54   -0.54       0.47    0.010  0.000 
        TMEM30B   199    0.82       35.36         15.34     8.60   -0.02      -0.72    0.000  0.020 
          OR4S1   199    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          OR4S2   199    0.00        0.01          0.00     0.00    9.82      94.51    0.000  0.000 
          TRMT6   199    3.90       14.54          7.73     2.06    0.58       0.48    0.000  0.030 
          FGF19   199    0.00        0.36          0.07     0.07    2.00       4.17    0.000  0.000 
          FGF18   199    0.03        3.43          0.45     0.54    2.74       9.74    0.000  0.000 
          KDM6A   199    3.06       13.22          8.05     2.50    0.15      -0.83    0.000  0.010 
          KDM6B   199    2.68       15.75          7.32     2.48    0.10      -0.33    0.000  0.015 
          FGF13   199    2.56       15.23          6.19     1.97    1.39       4.30    0.000  0.020 
          FGF12   199    0.23        1.19          0.65     0.21    0.16      -0.62    0.000  0.000 
          FGF11   199    0.44        3.70          2.11     0.71   -0.10      -0.46    0.000  0.000 
          FGF10   199    0.54       16.39          6.35     3.46    0.52      -0.13    0.000  0.020 
          FGF17   199    0.00        0.62          0.12     0.09    1.67       4.40    0.000  0.000 
          FGF16   199    0.00        6.25          0.53     0.82    3.88      22.01    0.000  0.000 
          RFPL1   199    0.00        0.21          0.05     0.04    1.06       1.22    0.000  0.000 
          FGF14   199    0.98       13.34          3.46     2.09    2.02       6.01    0.000  0.050 
         RASSF3   199    1.65       44.48         19.23     6.65    0.88       2.13    0.015  0.040 
        SLC20A2   197    3.78       17.94         10.81     3.30   -0.30      -0.51    0.010  0.020 
           USP2   199    0.22       39.70          2.27     3.96    8.56      78.03    0.000  0.000 
           UGCG   197    1.17       24.57         12.10     5.10    0.45      -0.21    0.005  0.065 
        PPP2R2D   199    6.85       16.46         12.43     1.84   -0.16      -0.26    0.020  0.010 
          SRP68   199   23.93       40.51         32.07     2.82   -0.17       0.53    0.030  0.025 
          ZGLP1   199    0.04        1.28          0.31     0.18    1.57       4.91    0.000  0.000 
         COL9A2   199    0.04       19.94          4.23     3.51    1.54       4.00    0.000  0.035 
         COL9A3   199    0.04        5.35          1.25     1.15    1.44       1.77    0.000  0.000 
         COL9A1   199    0.00        1.59          0.07     0.16    8.65      79.21    0.000  0.000 
         CC2D2A   199    3.37       20.46         12.67     2.76    0.23       0.95    0.010  0.040 
         CC2D2B   199    0.02        0.49          0.22     0.10    0.62      -0.06    0.000  0.000 
          LIMD2   199    0.41       14.81          1.69     1.51    6.70      54.80    0.000  0.000 
          VAMP5   197    7.65       63.28         25.06    10.64    0.95       1.21    0.000  0.050 
          MNAT1   199    7.99       18.23         11.71     1.79    0.57       1.19    0.020  0.030 
          USP18   199    1.14       17.25          4.68     2.46    2.77      10.48    0.000  0.035 
         RNF150   199    0.46       13.55          3.94     2.79    1.55       2.29    0.000  0.060 
          VAMP4   199    4.19       16.11         10.58     2.22    0.02       0.24    0.020  0.040 
         SEMA3A   199    0.06        3.42          1.27     0.71    0.74       0.13    0.000  0.000 
       SLC25A35   199    0.43        6.61          3.81     1.07    0.06       0.15    0.010  0.020 
         GLB1L2   199    0.21        9.98          3.54     2.14    0.32      -0.27    0.000  0.020 
         GLB1L3   199    0.17        1.94          0.77     0.35    0.52       0.08    0.000  0.000 
         SEMA3E   199    0.06        9.02          2.85     1.51    0.89       2.01    0.000  0.000 
         SEMA3D   197    0.25        7.55          3.39     1.62    0.49      -0.15    0.000  0.070 
         SEMA3G   199    2.13      103.25         26.42    22.07    1.84       3.25    0.000  0.060 
         SEMA3F   199    1.24       23.00          9.77     3.62    0.36       0.89    0.010  0.030 
         PAPPA2   199    0.01        2.36          0.30     0.31    3.58      18.47    0.000  0.000 
         STYXL1   199    4.48       40.96         17.81     6.08    0.91       1.93    0.010  0.045 
       TNFRSF18   199    0.02        2.82          0.66     0.48    1.57       3.62    0.000  0.000 
         SYCP2L   199    0.35        1.13          0.58     0.14    0.91       1.40    0.000  0.000 
      ARHGAP11A   199    0.41        5.68          1.22     0.73    3.56      16.10    0.000  0.000 
      ARHGAP11B   199    0.06        1.83          0.36     0.22    3.10      17.06    0.000  0.000 
         GLT6D1   199    0.00        0.02          0.00     0.00    4.33      17.07    0.000  0.000 
       SLC25A31   199    0.00        0.04          0.00     0.01    1.97       4.89    0.000  0.000 
          GLP2R   199    0.00        2.96          0.55     0.64    1.78       3.14    0.000  0.000 
         OR5AC2   199    0.00        0.02          0.00     0.00    4.73      20.52    0.000  0.000 
           ARL9   199    0.01        3.18          0.66     0.50    1.66       5.01    0.000  0.000 
         OXNAD1   199    3.72        9.44          5.92     1.08    0.60       0.61    0.010  0.040 
       SLC25A33   199    4.67       30.39         12.33     5.35    1.24       1.38    0.000  0.050 
           ARL1   199   17.48       42.10         29.83     4.92    0.21       0.16    0.020  0.040 
         ZNF250   199    0.70        3.66          1.98     0.65    0.02      -0.68    0.000  0.000 
           ARL3   199    1.61       11.35          5.99     1.51    0.36       1.20    0.010  0.030 
           ARL2   199   14.12       56.52         29.34     8.77    0.85       0.62    0.000  0.050 
          EIF5A   199   71.83      245.31        130.47    31.83    0.94       1.16    0.000  0.040 
         ZNF254   197    1.01        9.15          4.65     1.86    0.13      -0.76    0.000  0.030 
         ZNF257   199    0.09        1.86          0.82     0.39    0.65      -0.12    0.000  0.000 
           ARL6   199    0.69        4.57          2.63     0.67    0.06       0.19    0.000  0.000 
          CRCT1   199    0.00        0.07          0.00     0.01    4.42      23.68    0.000  0.000 
           RRM2   199    0.24       12.08          1.78     1.86    3.25      12.65    0.000  0.000 
           RRM1   199   15.36       32.41         21.96     3.37    0.53       0.23    0.000  0.020 
          P2RY2   199    0.07        8.45          1.58     1.11    2.39      12.62    0.000  0.000 
        ZC3H12A   197    0.60       12.11          4.68     2.47    0.57      -0.01    0.000  0.045 
        ZC3H12B   199    0.14        1.02          0.58     0.20    0.23      -0.46    0.000  0.000 
        ZC3H12C   199    0.41        3.63          1.95     0.64    0.16      -0.12    0.000  0.000 
        ZC3H12D   199    0.00        2.21          0.13     0.22    8.21      73.59    0.000  0.000 
           DERA   199    9.42       24.33         14.17     2.47    1.17       2.76    0.000  0.040 
          ZMIZ2   199    2.75       23.15         12.12     3.89    0.15       0.31    0.020  0.030 
          TRADD   199    0.74       13.61          6.30     2.14    0.16       0.33    0.010  0.025 
       TMEM183A   199    7.33       46.36         29.61     5.71   -0.19       1.48    0.010  0.010 
         ZBTB42   199    0.60        8.10          3.59     1.78    0.21      -0.77    0.000  0.030 
             TH   199    0.00        0.31          0.03     0.04    4.57      24.48    0.000  0.000 
             TF   193    0.15      139.51         37.83    27.99    1.84       3.46    0.000  0.101 
         MYEOV2   199   16.05       63.75         30.85     8.83    1.25       2.00    0.000  0.045 
           TLK2   199    5.24       11.19          7.43     1.21    0.44       0.12    0.000  0.030 
         KCNJ13   199    0.00        0.61          0.10     0.11    2.42       7.36    0.000  0.000 
         KCNJ12   199    0.05       14.37          0.64     1.43    8.89      82.23    0.000  0.000 
         KCNJ11   199    0.36       15.11          2.36     2.26    3.25      13.46    0.000  0.000 
         KCNJ10   199    0.00        0.56          0.05     0.06    6.55      52.28    0.000  0.000 
           TFAM   199    4.75       24.25         13.95     3.98    0.13      -0.41    0.015  0.020 
         KCNJ16   199    0.07       12.20          1.79     1.96    3.01      11.90    0.000  0.000 
         KCNJ15   199    0.07        2.08          0.54     0.36    1.70       3.79    0.000  0.000 
         KCNJ14   199    0.12        1.32          0.52     0.24    0.21      -0.11    0.000  0.000 
         MLXIPL   199    0.68       31.07          6.61     6.56    1.66       2.63    0.000  0.070 
          TXNL1   197   19.20       43.08         28.48     4.81    0.42       0.19    0.000  0.045 
          SART3   199    6.47       20.79         13.72     3.69   -0.06      -0.90    0.000  0.000 
           TMX4   199    8.00       30.60         19.38     4.27    0.20      -0.05    0.015  0.035 
          ANKAR   199    0.55        3.22          1.61     0.53    0.60       0.33    0.000  0.000 
             AR   199    0.26       16.06          5.96     3.20    0.88       1.01    0.000  0.045 
           TMX1   197    2.78       16.77         10.66     2.27   -0.24       0.81    0.035  0.030 
           PI15   199    0.01      106.70         20.11    22.12    1.83       3.37    0.000  0.045 
           TMX3   199    7.03       30.48         19.80     4.33   -0.23       0.77    0.045  0.030 
           NAGA   197    3.11       17.22          9.61     2.43    0.46       1.54    0.030  0.050 
           NAGK   197    4.08       34.09         16.61     5.37    0.49       0.57    0.020  0.055 
         DAZAP1   199    8.78       28.20         18.61     4.23   -0.00      -0.49    0.020  0.020 
        C1QTNF8   199    0.00        0.01          0.00     0.00    2.94       9.96    0.000  0.000 
        C1QTNF9   199    0.38        2.36          1.19     0.39    0.48       0.17    0.000  0.000 
        CYP4A11   199    0.03        8.31          0.39     0.86    8.30      72.27    0.000  0.000 
           SS18   199    4.09       39.28         24.47     5.57   -0.56       0.72    0.010  0.010 
        C1QTNF2   199    0.19        4.45          1.04     0.81    1.90       3.88    0.000  0.000 
        C1QTNF3   199    0.67       30.57          3.70     4.57    3.94      18.15    0.000  0.030 
         FOLH1B   199    0.00        1.86          0.28     0.30    2.66       9.41    0.000  0.000 
        C1QTNF1   199    2.86       88.37         21.59    19.10    1.44       1.64    0.000  0.070 
        C1QTNF6   199    0.71        9.26          2.85     1.42    1.80       4.47    0.000  0.000 
        C1QTNF7   199    0.12       12.28          2.54     2.55    1.43       1.49    0.000  0.000 
        C1QTNF4   199    0.00        0.95          0.23     0.21    1.63       2.27    0.000  0.000 
           MMP3   199    0.04       32.57          1.65     3.57    6.83      54.68    0.000  0.000 
        CREB3L2   199    4.16       40.53         29.24     6.43   -1.03       1.50    0.030  0.000 
        CREB3L3   199    0.00        0.06          0.01     0.01    2.35       5.92    0.000  0.000 
         CYP3A5   199    0.10       15.05          1.05     1.57    7.38      61.90    0.000  0.000 
        CREB3L1   199    1.03       15.23          5.29     2.96    1.21       1.02    0.000  0.040 
        CREB3L4   199    1.44       51.35         21.22    13.21    0.31      -0.79    0.000  0.030 
        FAM175A   199    2.94       10.53          6.23     1.46    0.41      -0.17    0.005  0.030 
         CARTPT   199    0.00      118.01          1.38    11.80    9.78      93.97    0.000  0.000 
           MMP1   199    0.00        1.92          0.17     0.31    3.58      14.52    0.000  0.000 
          THBS4   193    0.80       46.61         13.52    10.99    1.17       0.53    0.000  0.080 
          VDAC3   197   31.92       63.14         42.79     5.44    0.84       1.67    0.000  0.040 
          PGAP1   199    1.24        9.60          4.38     1.81    0.65       0.07    0.000  0.050 
          PGAP3   199    1.70       20.05          9.84     3.84    0.29      -0.21    0.010  0.040 
          PGAP2   199    2.53       23.54         10.82     4.17    0.12      -0.17    0.000  0.030 
        PPAPDC3   199    0.39       36.98          2.09     3.63    8.96      83.32    0.000  0.000 
           OTX1   199    0.00        0.85          0.15     0.18    2.06       4.47    0.000  0.000 
            WLS   197    5.66       82.07         41.50    14.59    0.37       0.26    0.010  0.055 
           PRB4   199    0.00        0.04          0.00     0.01    1.75       2.25    0.000  0.000 
          THBS3   199    2.92       24.29         10.44     3.74    1.12       2.47    0.010  0.040 
          TACR1   199    0.23       11.72          4.88     2.53    0.61      -0.13    0.000  0.040 
         TMSB4Y   199    0.00        0.45          0.01     0.05    9.20      86.14    0.000  0.000 
          MFAP5   197    1.98      253.86         53.58    57.52    1.60       2.08    0.000  0.060 
          MFAP4   199   10.87      380.08        117.61    82.86    1.03       0.66    0.000  0.040 
          MFAP3   199    4.76       16.94          9.65     2.05    0.37       1.17    0.035  0.030 
         IGSF10   197    1.51       43.76         19.58     9.48    0.29      -0.31    0.000  0.060 
          MFAP1   199    7.84       24.02         16.03     3.73    0.05      -0.63    0.020  0.020 
           OTX2   199    0.00        0.03          0.00     0.00    3.66      15.52    0.000  0.000 
          OR2L8   199    0.00        0.09          0.01     0.02    1.93       3.75    0.000  0.000 
        NDUFAB1   197   20.63       58.79         34.92     7.21    1.03       1.53    0.000  0.055 
          SLMAP   197   10.64       42.19         24.06     7.10    0.03      -0.51    0.000  0.030 
          LIN52   199    1.67        7.19          4.66     0.89   -0.34       1.15    0.045  0.020 
         SLC6A5   199    0.00        0.01          0.00     0.00    2.70       7.30    0.000  0.000 
           ZPBP   199    0.00        0.17          0.03     0.03    1.35       2.75    0.000  0.000 
         NDUFB8   199   18.94       52.91         34.27     7.27    0.55      -0.06    0.010  0.045 
       CDC42SE2   199    4.26       31.61         17.54     5.31    0.04      -0.16    0.010  0.030 
          PVRL3   199    0.94       11.06          4.66     2.39    0.79      -0.18    0.000  0.050 
       CDC42SE1   199    6.24       45.78         30.61     9.02   -0.49      -0.45    0.010  0.000 
          PVRL2   199    2.99       70.37         27.93    13.68    0.67       0.34    0.000  0.040 
         OR5AK2   199    0.00        0.06          0.00     0.01    5.53      34.10    0.000  0.000 
         NDUFB6   199   16.26       43.54         23.91     4.60    1.85       5.45    0.000  0.030 
          HEBP1   199    8.69       45.90         28.84     6.27    0.36       1.10    0.020  0.040 
          HEBP2   197   24.40      161.95         64.92    32.02    1.15       0.57    0.000  0.070 
          HBS1L   195    4.43        9.70          7.34     0.85   -0.18       0.99    0.025  0.040 
          VAC14   199    6.22       19.82         12.12     2.36    0.13       0.54    0.020  0.040 
        TMEM186   198    2.60        9.29          5.52     1.38    0.38       0.10    0.010  0.045 
         SLC6A8   195    3.11       17.68          8.45     2.86    1.18       1.40    0.000  0.080 
         GEMIN8   199    1.18        9.98          6.13     1.37   -0.42       0.68    0.010  0.010 
         NDUFB2   195   30.81       98.63         53.73    12.77    0.71       0.74    0.000  0.045 
           IWS1   199    7.28       31.52         21.92     3.70   -0.84       1.73    0.050  0.010 
           APRT   199   12.50      123.76         51.11    22.68    1.09       1.26    0.000  0.065 
        ZFYVE20   199    4.39        9.76          7.29     1.10   -0.35       0.06    0.035  0.010 
        RPS6KL1   199    0.41        4.40          1.85     0.73    0.55       0.43    0.000  0.000 
        WBSCR27   199    0.09        4.89          1.36     0.95    1.31       1.50    0.000  0.000 
          SNTG1   199    0.00        0.22          0.01     0.03    5.22      33.85    0.000  0.000 
           GYPA   199    0.00        0.03          0.00     0.01    1.78       2.75    0.000  0.000 
           GYPB   199    0.00        0.10          0.02     0.02    1.21       0.91    0.000  0.000 
           GYPC   199    9.63       91.22         35.40    18.94    0.96       0.06    0.000  0.060 
           GYPE   199    0.09        1.39          0.46     0.28    1.12       0.81    0.000  0.000 
        SLC17A9   199    0.02        4.10          0.65     0.54    3.45      16.57    0.000  0.000 
           RAX2   199    0.05        0.25          0.14     0.05    0.55      -0.40    0.000  0.000 
         L2HGDH   199    5.68       19.92         11.14     2.51    0.33       0.27    0.010  0.010 
        SUV39H1   199    1.21        4.30          2.48     0.57    0.18       0.28    0.000  0.000 
         SCARF1   199    1.48        8.13          4.03     1.61    0.55      -0.37    0.000  0.050 
         SNAP23   199    9.67       37.90         27.05     4.81   -0.23       0.70    0.015  0.030 
          LECT1   199    0.01        1.25          0.14     0.18    3.98      17.92    0.000  0.000 
          LECT2   199    0.00        0.09          0.01     0.01    2.24       7.89    0.000  0.000 
         SNAP29   197    6.83       12.95         10.32     1.34   -0.17      -0.45    0.020  0.010 
        ATF7IP2   199    0.13        3.28          1.21     0.43    1.78       6.20    0.000  0.000 
          SSTR3   199    0.00        0.32          0.03     0.05    3.54      16.19    0.000  0.000 
         MAP2K2   199    8.25       49.99         26.06     8.55    0.35       0.40    0.010  0.035 
          PRR13   199   12.04      107.06         57.34    12.39    0.60       2.68    0.010  0.065 
          PRR11   199    0.34        6.96          1.23     0.80    4.33      25.75    0.000  0.000 
          PRR16   199    0.34        4.00          1.36     0.65    1.63       3.27    0.000  0.000 
          PRR14   198    2.22       14.14          8.48     2.01   -0.07       0.40    0.020  0.035 
          LACTB   197    4.40       12.55          7.29     1.81    0.88       0.42    0.000  0.060 
          THOC3   197    2.32       16.41          8.40     3.19    0.41      -0.49    0.000  0.050 
          PRR18   199    0.00        0.22          0.07     0.05    1.21       1.24    0.000  0.000 
          PRR19   199    0.60        2.94          1.77     0.52   -0.18      -0.62    0.000  0.000 
           LMO2   199    6.51       29.31         14.87     5.09    0.59      -0.28    0.000  0.040 
         ZNF823   197    0.83        8.21          4.13     1.54   -0.01      -0.56    0.010  0.030 
         DIRAS3   199    0.15       15.05          2.87     2.25    2.06       7.69    0.000  0.000 
         DIRAS2   199    0.00        1.08          0.28     0.24    1.10       0.61    0.000  0.000 
           LMO4   199    5.09       19.02         10.51     2.88    1.14       1.19    0.000  0.080 
        TNFSF18   199    0.00        3.27          0.18     0.38    6.30      45.78    0.000  0.000 
         TAS2R3   199    0.00        0.42          0.08     0.09    1.56       2.32    0.000  0.000 
           PUM2   199    8.11       43.46         26.68     6.83   -0.08      -0.50    0.020  0.020 
          SFXN4   199    6.41       17.65         10.56     2.38    0.56      -0.08    0.000  0.055 
           PUM1   199   11.29       35.39         23.03     5.28    0.15      -0.46    0.010  0.040 
          SFXN2   197    0.27       12.93          4.61     2.35    0.72       0.75    0.000  0.040 
          SFXN3   199    2.76       23.18         14.12     3.57    0.15       0.42    0.010  0.040 
           RAD1   197    2.63        7.03          4.99     1.19   -0.20      -0.88    0.000  0.010 
          SFXN1   199    2.85       11.57          6.40     1.53    0.42       0.83    0.010  0.020 
         CRYBA2   199    0.00        0.08          0.01     0.01    2.76      10.03    0.000  0.000 
         CRYBA1   199    0.00        0.12          0.02     0.02    1.79       3.19    0.000  0.000 
           LMO7   197    0.44       16.92          6.40     3.47    0.26      -0.30    0.000  0.030 
         CRYBA4   199    0.00        0.22          0.03     0.03    2.37       8.75    0.000  0.000 
           CCT8   197   40.71      106.88         68.23    13.26    0.45       0.23    0.010  0.040 
         RWDD2A   199    1.77        6.37          3.44     0.77    0.95       2.48    0.010  0.030 
        SPTY2D1   199    5.02       19.10         10.54     2.78   -0.04      -0.29    0.000  0.010 
         RWDD2B   195    5.75       14.42         10.51     1.58   -0.12       0.34    0.020  0.050 
           CCT2   197   27.57       83.05         52.70    13.68    0.05      -0.81    0.000  0.020 
           CCT3   197   33.57      148.65         76.14    23.18    0.44       0.02    0.000  0.030 
         SH2D4B   199    0.00        0.09          0.02     0.02    0.98       1.09    0.000  0.000 
          CIDEB   199    4.12       13.51          9.09     1.78   -0.21       0.04    0.030  0.030 
           CCT7   197   38.05      134.66         81.28    16.01    0.60       1.22    0.010  0.050 
           CCT4   199   33.88      112.62         68.17    16.13    0.37      -0.13    0.010  0.035 
           CCT5   197   24.57       52.81         37.48     6.28    0.15      -0.30    0.030  0.040 
       NAALADL1   199    0.32        2.87          1.36     0.43    0.67       1.05    0.000  0.000 
          STAG3   199    0.25        1.43          0.67     0.23    0.78       0.52    0.000  0.000 
          OPCML   199    0.00        0.77          0.08     0.09    5.16      35.96    0.000  0.000 
          ATP5J   197   28.92       93.93         48.99    13.27    1.04       0.93    0.000  0.050 
        SUV39H2   199    1.12        4.43          2.50     0.68    0.47       0.12    0.000  0.000 
          STAG1   199    4.52       23.18         16.13     3.46   -0.38       0.79    0.035  0.010 
          SPOPL   199    2.77       18.95          9.14     3.38    0.47      -0.13    0.000  0.030 
         NAP1L2   199    0.58        8.01          3.12     1.45    0.56       0.49    0.000  0.030 
          TRPV2   195    0.66       11.04          3.41     2.04    1.55       2.85    0.000  0.070 
           MC3R   199    0.00        0.05          0.00     0.01    2.53       5.94    0.000  0.000 
          PCGF3   197    3.42       24.25         13.69     3.94    0.17      -0.36    0.010  0.040 
       RNASEH2C   199    2.09       13.53          6.03     1.66    0.81       3.01    0.010  0.015 
          AKTIP   197    8.99       21.65         14.19     2.34    0.32       0.29    0.030  0.030 
          SUGT1   199    7.33       23.88         14.00     2.22    0.85       3.91    0.010  0.025 
       CDK5RAP3   198    6.70       53.83         31.78    11.43   -0.09      -0.97    0.020  0.005 
          SP110   197    2.44       16.38          9.69     2.11    0.21       1.50    0.020  0.045 
          ZC3H8   199    1.19        8.41          4.10     1.55    0.60       0.03    0.000  0.040 
          ZMAT1   199    0.65       13.52          6.80     2.88    0.50      -0.52    0.010  0.040 
         ZNF654   197    1.72        7.82          4.35     1.27    0.21      -0.13    0.020  0.040 
        TUBGCP6   199    3.36       23.60         12.07     4.47    0.29      -0.53    0.000  0.010 
           GFM1   199    7.25       26.27         16.36     2.98    0.93       2.64    0.025  0.050 
           GFM2   199    4.36       13.26          8.37     1.71    0.40       0.24    0.010  0.060 
        COL22A1   199    0.00        3.01          0.18     0.32    7.40      62.82    0.000  0.000 
          ZC3H4   199    2.61       12.44          7.53     1.88   -0.01      -0.09    0.020  0.020 
          ZC3H6   199    1.46        6.32          3.81     1.10    0.25      -0.55    0.010  0.010 
        RIPPLY1   199    0.00        0.35          0.09     0.08    1.17       0.92    0.000  0.000 
         HECTD3   199   10.99       31.03         18.39     4.39    0.85       0.17    0.000  0.060 
         RIMKLB   199    2.26       11.69          6.89     1.85    0.27       0.06    0.020  0.050 
          USMG5   197   34.76      140.55         67.06    21.20    1.02       0.81    0.000  0.050 
         CCL3L1   199    0.03       13.31          1.11     1.94    4.70      24.75    0.000  0.000 
         CYP2J2   199    0.00       22.06          5.19     4.77    1.54       2.37    0.000  0.060 
         MARCH2   199    6.53       50.80         20.82    10.64    0.96       0.03    0.000  0.060 
         ZBTB40   199    1.41        7.89          4.44     1.33    0.34      -0.22    0.010  0.030 
           CROT   199    1.84       21.28          7.49     3.78    1.24       2.10    0.000  0.050 
          UHMK1   197    0.18       18.39          9.41     3.95   -0.31      -0.34    0.035  0.020 
          THOC2   199   13.93       59.96         36.63    10.22    0.27      -0.41    0.010  0.060 
         SLC4A5   199    1.36        5.59          3.24     0.87   -0.20      -0.22    0.040  0.020 
         SLC4A4   199    0.06        8.76          1.72     1.91    1.89       3.19    0.000  0.000 
         SLC4A7   199    0.86       25.63          9.02     5.67    0.69      -0.01    0.000  0.045 
         SLC4A1   199    0.26        1.07          0.51     0.14    0.89       1.32    0.000  0.000 
        SLC35F5   199    5.04       22.59         13.25     3.24    0.60       0.44    0.015  0.060 
         SLC4A3   199    0.07        4.19          2.03     1.06   -0.19      -0.83    0.000  0.000 
         SLC4A2   199    3.19       17.24         10.89     2.78   -0.29       0.22    0.040  0.020 
          DCTN2   199   28.12       77.73         53.23     9.03    0.23       0.35    0.030  0.035 
          DCTN3   198   18.66       50.66         31.44     6.32    0.86       0.43    0.010  0.075 
          NUP88   199   11.87       24.40         17.24     2.62    0.55       0.12    0.010  0.040 
          CLCA1   199    0.00        0.93          0.02     0.10    8.97      82.14    0.000  0.000 
          DCTN6   199   12.09       42.68         26.34     4.97    0.45       1.56    0.030  0.040 
         SLC4A8   197    0.48        8.87          3.16     1.74    0.74       0.33    0.000  0.050 
          CLCA4   199    0.01        5.77          1.16     1.02    1.46       3.17    0.000  0.000 
          DCTN5   199    5.91       19.27         13.72     2.25    0.02       0.63    0.010  0.040 
         RPS4Y2   199    0.00        0.06          0.00     0.01    4.28      19.06    0.000  0.000 
          KCMF1   199    5.83       10.30          7.36     0.75    1.19       2.65    0.010  0.030 
           ASPG   199    0.01        1.26          0.19     0.23    2.77       8.91    0.000  0.000 
        FAM186B   199    0.05        0.62          0.25     0.12    0.88       0.52    0.000  0.000 
           ASPA   199    0.39       13.29          3.59     2.87    1.26       1.33    0.000  0.040 
        FAM186A   199    0.01        0.14          0.06     0.02    0.68       0.47    0.000  0.000 
          CIITA   195    0.31        6.61          2.87     1.16    0.70       0.96    0.000  0.000 
           ASPN   197    0.83       56.37         11.91     9.97    1.78       4.24    0.000  0.060 
          KRBA2   199    0.60        3.99          2.20     0.77    0.50      -0.34    0.000  0.000 
           ASPH   199   34.06      529.95        174.21   108.21    1.35       1.38    0.000  0.060 
        WFDC10B   199    0.00        0.22          0.04     0.05    1.58       2.02    0.000  0.000 
        SLC35F4   199    0.00        0.09          0.02     0.02    1.79       3.20    0.000  0.000 
          POTEC   199    0.00        0.47          0.06     0.08    2.96       9.89    0.000  0.000 
         CHMP4A   198    4.48       34.40         19.91     4.38    0.45       2.98    0.020  0.045 
           ERC2   199    0.01        0.48          0.18     0.10    0.50       0.11    0.000  0.000 
        ZC3HAV1   199    3.25       35.00         20.05     4.38   -0.14       2.05    0.010  0.030 
          ASMTL   199    2.87       24.89         12.20     4.13    0.02       0.25    0.020  0.015 
         CHMP4C   199    0.19       25.54         10.10     6.20    0.24      -0.49    0.000  0.030 
          OSCP1   199    0.81       10.19          6.23     1.56   -0.10       0.40    0.010  0.030 
         FAM96A   199    9.54       26.51         16.45     3.94    0.45      -0.36    0.000  0.040 
           NMT2   199    2.54       27.80          9.60     5.14    1.66       2.54    0.000  0.060 
        CYP20A1   199    1.44        6.59          4.43     0.98   -0.01      -0.15    0.010  0.030 
        FAM86B2   199    0.07        3.90          1.58     0.91    0.37      -0.71    0.000  0.000 
        FAM86B1   199    0.06        8.06          3.22     1.79    0.40      -0.57    0.000  0.030 
           TAF4   199    2.23        4.94          3.38     0.60    0.14      -0.21    0.000  0.030 
          MXRA5   199    0.35       56.74         16.34     9.26    1.71       4.16    0.000  0.050 
           BPHL   199    6.08       23.05         10.85     3.40    1.62       2.80    0.000  0.060 
        OR14A16   199    0.00        0.05          0.00     0.01    6.49      42.28    0.000  0.000 
          MXRA8   199    7.55       98.37         41.75    16.75    0.75       0.54    0.010  0.045 
         UBE2V2   199   14.07       28.31         19.23     2.96    1.02       1.16    0.000  0.070 
