         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          LRCH2    16    0.97        2.42          1.62     0.36    0.54      -0.09    0.000  0.000 
           GRK7    16    0.00        0.04          0.02     0.01   -0.08      -1.20    0.000  0.000 
         MBD3L2    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          PARP3    16    5.84        9.93          8.11     1.24   -0.38      -0.82    0.000  0.000 
          OBSCN    16    0.97        4.74          3.39     0.96   -0.79       0.67    0.062  0.000 
          AGBL5    15    4.74        9.38          7.16     1.36   -0.02      -0.99    0.000  0.062 
          AGBL4    16    0.08        0.50          0.25     0.13    0.49      -0.91    0.000  0.000 
          AGBL3    16    0.08        0.24          0.14     0.04    0.88       0.35    0.000  0.000 
          AGBL2    16    0.06        1.68          0.57     0.52    0.59      -0.82    0.000  0.000 
          AGBL1    16    0.08        1.08          0.47     0.30    0.78      -0.24    0.000  0.000 
           PLD5    16    0.04        0.74          0.24     0.19    1.37       1.29    0.000  0.000 
          UBE3C    15   14.92       22.24         18.27     2.60    0.04      -1.42    0.000  0.062 
          EVI5L    16    3.11        5.04          4.10     0.52    0.07      -0.90    0.000  0.000 
         ALG10B    16    0.68        1.46          1.08     0.24   -0.15      -1.01    0.000  0.000 
          ARRB2    16   26.23       54.72         43.67     8.74   -0.47      -0.87    0.000  0.000 
          ARRB1    15   17.23       44.87         29.94     8.71    0.07      -1.28    0.000  0.062 
        CHCHD10    16    6.09       18.24         13.06     3.02   -0.37       0.05    0.062  0.000 
          ADPRH    15    8.18       13.21         10.99     1.50   -0.23      -0.81    0.000  0.062 
           GRK1    16    0.00        0.05          0.02     0.02    0.37      -0.98    0.000  0.000 
           NEK9    16    8.18       20.10         14.72     3.19   -0.02      -0.56    0.062  0.000 
           ADI1    15   16.59       27.79         23.20     4.19   -0.45      -1.46    0.000  0.062 
          CNTD2    16    0.00        0.13          0.05     0.04    0.77      -0.09    0.000  0.000 
          PILRA    16   12.63       41.24         28.72     8.48   -0.43      -0.77    0.000  0.000 
           PLD6    16    1.48        2.33          1.84     0.28    0.27      -1.33    0.000  0.000 
         SNAP25    16    0.23        1.78          0.86     0.60    0.43      -1.58    0.000  0.000 
           ZEB1    15    7.16       21.55         11.94     4.29    1.05      -0.03    0.000  0.125 
          GPNMB    16   47.10      370.74        157.48    78.93    1.08       1.44    0.000  0.062 
        SLC7A13    16    0.01        0.05          0.03     0.01    0.59      -0.68    0.000  0.000 
          PSMA2    12   29.77       40.12         36.55     2.89   -0.89       0.53    0.062  0.250 
         AKAP8L    16    6.62       14.01         11.23     1.76   -0.84       1.28    0.062  0.000 
             C9    16    0.00        0.08          0.02     0.02    2.15       3.96    0.000  0.000 
          PSMA1    16   38.10       67.51         47.84     8.22    1.21       0.62    0.000  0.062 
          PSMA6    13   44.05       71.37         63.21     7.59   -1.35       1.26    0.062  0.188 
          PSMA7    16   80.24      140.97         94.53    17.31    1.94       2.43    0.000  0.125 
          OBSL1    16    6.24       14.66         10.57     2.46    0.01      -0.74    0.000  0.000 
          PSMA5    16   37.72       69.37         49.02     8.41    1.10       0.62    0.000  0.062 
             C3    16  170.70      701.58        408.84   155.73    0.66      -0.46    0.000  0.000 
             C2    16   67.71      192.23        121.57    35.45    0.50      -0.10    0.000  0.000 
          PSMA8    16    0.00        0.12          0.03     0.03    1.22       0.47    0.000  0.000 
           DSG1    16    0.00        0.24          0.09     0.09    0.47      -1.11    0.000  0.000 
             C7    16   50.03      359.81        171.38    99.26    0.47      -0.71    0.000  0.000 
             C6    16    0.13        8.83          2.74     2.78    0.97      -0.24    0.000  0.000 
           DSG4    16    0.00        0.00          0.00     0.00    2.86       6.91    0.000  0.000 
          CAPN2    16   58.61      149.59        116.84    25.01   -0.71      -0.06    0.062  0.000 
         FBXO45    16    1.46        2.83          2.30     0.39   -0.97      -0.02    0.000  0.000 
         FBXO44    16    2.38        4.85          3.55     0.66    0.26      -0.60    0.000  0.000 
         FBXO47    16    0.00        0.02          0.00     0.01    1.22      -0.03    0.000  0.000 
         FBXO46    16    1.74        4.19          3.03     0.56   -0.20       0.68    0.062  0.062 
         FBXO41    16    0.22        1.07          0.51     0.20    1.45       2.26    0.000  0.000 
         FBXO40    16    0.04        0.08          0.06     0.01    0.37      -1.20    0.000  0.000 
         FBXO43    16    0.18        0.39          0.28     0.06    0.12      -0.39    0.000  0.000 
         FBXO42    16    4.76        8.21          6.53     1.13   -0.17      -1.19    0.000  0.000 
         DCDC2B    16    0.06        5.77          1.64     1.87    1.03      -0.16    0.000  0.000 
         FBXO48    16    0.35        0.78          0.57     0.11    0.12      -0.11    0.000  0.000 
          VEPH1    15    7.39       20.90         14.89     3.73   -0.26      -0.65    0.062  0.062 
         SNRPB2    13   20.45       24.78         22.38     1.49    0.19      -1.36    0.000  0.188 
          EXPH5    15    1.24        4.08          2.92     0.86   -0.61      -0.80    0.000  0.000 
           ADIG    16    0.00        0.03          0.00     0.01    3.61      11.07    0.000  0.000 
             CS    15   33.96       50.46         42.39     5.66    0.06      -1.43    0.000  0.062 
        RPS6KA4    15    6.67       11.70          9.10     1.30    0.28      -0.11    0.000  0.062 
             CP    16    2.54       41.43         13.73    11.32    1.30       0.69    0.000  0.062 
         RMND5A    16   13.39       32.74         22.46     6.21    0.20      -1.14    0.000  0.000 
         RMND5B    16    8.04       15.95         12.71     2.31   -0.55      -0.70    0.062  0.000 
          NRBF2    15    8.54       13.84         10.86     1.55    0.38      -0.87    0.000  0.062 
          KCNJ3    16    0.00        0.15          0.04     0.04    1.57       1.36    0.000  0.000 
          KCNJ2    16    0.92        5.25          2.21     1.23    0.99       0.22    0.000  0.000 
          KCNJ1    16    0.00        0.11          0.06     0.03   -0.35      -0.13    0.000  0.000 
          SFRP1    15    0.33        4.89          1.84     1.36    1.24       0.59    0.000  0.000 
          KCNJ6    16    0.00        0.07          0.04     0.02    0.09      -0.97    0.000  0.000 
          KCNJ5    15    1.52        7.48          4.33     1.76    0.09      -0.98    0.000  0.062 
          KCNJ4    16    0.00        0.02          0.01     0.01    0.37      -1.13    0.000  0.000 
          KCNJ9    16    0.00        0.25          0.04     0.07    1.98       3.18    0.000  0.000 
          KCNJ8    14    5.96       13.79         10.03     2.67   -0.16      -1.26    0.000  0.125 
         AGPAT6    15    7.84       10.67          9.51     0.81   -0.52      -0.26    0.062  0.062 
         AGPAT5    16    1.86        4.28          2.97     0.77    0.32      -1.25    0.000  0.000 
         AGPAT4    15    6.69       11.66          8.97     1.54    0.12      -1.21    0.000  0.062 
         COL1A2    14  119.53     1636.33        745.13   484.98    0.71      -0.79    0.000  0.125 
         AGPAT2    16   25.71       78.95         46.73    15.06    0.58      -0.36    0.000  0.062 
         AGPAT1    15   19.80       41.40         33.24     5.82   -0.54       0.20    0.062  0.062 
         COL1A1    14    7.45      224.86         80.61    72.20    0.97      -0.55    0.000  0.125 
            SET    15   58.21       83.69         71.09     7.77    0.14      -0.94    0.000  0.062 
         AGPAT9    14    1.63        4.06          2.82     0.81    0.10      -1.26    0.000  0.000 
           MCL1    16  100.68      333.57        198.36    74.54    0.54      -0.90    0.000  0.000 
          OR2J3    16    0.00        0.01          0.00     0.00    3.61      11.07    0.000  0.000 
          CMYA5    16    0.09        0.36          0.20     0.08    0.42      -0.87    0.000  0.000 
          FOXO3    14    9.65       16.28         13.37     2.37   -0.24      -1.46    0.000  0.125 
           SDHC    15   20.79       30.37         25.47     3.21   -0.03      -1.18    0.000  0.062 
          FOXO1    15    9.75       20.00         13.96     2.92    0.49      -0.32    0.000  0.125 
          LACRT    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        PPP2R1B    15    4.39        8.35          6.85     1.20   -0.34      -0.78    0.062  0.062 
          FOXO4    15    8.04       19.45         14.45     3.75    0.01      -1.46    0.000  0.062 
           NIP7    14    5.84       10.35          7.95     1.40    0.13      -0.96    0.000  0.125 
          PEX10    15    4.86        8.04          6.63     0.99   -0.36      -0.86    0.000  0.062 
          PEX13    15   17.19       27.58         23.42     3.03   -0.65      -0.11    0.062  0.062 
          PEX12    16    1.32        4.03          2.55     0.80   -0.10      -0.84    0.000  0.000 
        TMEM158    16    0.10        1.73          0.63     0.42    1.19       1.17    0.000  0.000 
         ANGEL2    16    2.72        5.79          4.33     0.79   -0.14      -0.14    0.062  0.000 
         ANGEL1    16    5.76        9.29          8.38     0.80   -2.24       5.52    0.062  0.000 
          PEX16    16    5.72        8.79          6.92     0.95    0.57      -0.84    0.000  0.000 
        CDC37L1    15    5.40        9.57          7.79     1.23   -0.36      -0.83    0.000  0.062 
        TMEM190    16    0.01       42.24          8.76    13.04    1.68       1.64    0.000  0.125 
          AP3B2    16    0.08        0.91          0.27     0.22    1.74       2.88    0.000  0.000 
           TFRC    16   21.47       90.83         54.65    21.09    0.31      -0.88    0.000  0.000 
           UNCX    16    0.00        0.01          0.00     0.00    1.67       0.93    0.000  0.000 
        TGIF2LX    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
        ZNF518B    16    1.23        2.55          1.84     0.36    0.29      -0.54    0.000  0.000 
           ODC1    11   34.88       59.75         47.29     7.92    0.17      -1.07    0.000  0.312 
          UBXN6    16   29.22       48.81         41.01     5.26   -0.40      -0.22    0.062  0.000 
          PIAS1    16   15.62       32.78         22.34     6.13    0.47      -1.28    0.000  0.000 
          SPAG4    16    0.59        4.10          1.43     1.03    1.83       2.08    0.000  0.000 
          AADAT    16    1.04        2.75          1.79     0.46    0.27      -0.48    0.000  0.000 
         SIGIRR    16   10.41       18.63         13.66     2.48    0.63      -0.55    0.000  0.062 
           FLI1    13    8.75       15.65         13.26     2.06   -0.72      -0.24    0.062  0.188 
        ZNF518A    16    1.34        3.47          2.05     0.61    0.97       0.29    0.000  0.000 
          AADAC    16    0.53       10.89          4.63     3.03    0.69      -0.36    0.000  0.062 
        ANXA8L1    16    0.17        2.15          0.81     0.51    1.20       1.09    0.000  0.000 
         ZNF766    16    2.52        5.49          4.29     0.94   -0.57      -0.91    0.000  0.000 
          EPCAM    16   23.91       74.07         56.62    14.86   -0.82      -0.24    0.062  0.000 
           PGA3    16    0.00        0.41          0.07     0.11    2.38       5.12    0.000  0.000 
           PGA4    16    0.00        0.29          0.06     0.08    1.92       3.04    0.000  0.000 
           PGA5    16    0.00        0.32          0.05     0.08    2.83       7.46    0.000  0.000 
        FAM154A    16    0.00        0.06          0.02     0.02    0.81      -0.79    0.000  0.000 
          KLHL6    16    1.79        7.96          5.21     2.05   -0.34      -1.22    0.000  0.000 
          VCX3A    16    0.00        0.05          0.01     0.02    0.95      -0.71    0.000  0.000 
        FAM154B    16    0.05        8.15          2.49     2.65    0.77      -0.64    0.000  0.000 
         PPP1CB    15   35.06       76.15         53.08    12.37    0.37      -0.88    0.000  0.062 
         PPP1CC    16   24.58       45.32         34.52     5.37    0.27      -0.34    0.000  0.062 
          KLHL7    15    4.86        8.62          6.66     1.18    0.00      -1.09    0.000  0.062 
         MPPED1    16    0.00        0.03          0.01     0.01    0.96      -0.24    0.000  0.000 
         MPPED2    16    0.24        0.70          0.45     0.14    0.38      -0.79    0.000  0.000 
         SCARA5    16    2.70       43.79         14.99    14.37    1.12      -0.31    0.000  0.062 
          KLHL4    16    0.19        1.67          0.72     0.45    0.50      -0.63    0.000  0.000 
          FOXC2    16    0.11        0.83          0.35     0.22    0.88      -0.45    0.000  0.000 
          FOXC1    16    0.85        9.92          3.18     2.35    1.73       2.37    0.000  0.062 
         COL6A1    12   37.79      111.74         74.30    26.23    0.12      -1.29    0.000  0.250 
           WBP2    15   53.24       85.13         69.87    10.92    0.06      -1.39    0.000  0.062 
         COL6A3    16   23.44      391.29        133.07   114.30    1.36       0.73    0.000  0.125 
         COL6A2    16   54.96      271.14        135.16    63.91    0.68      -0.49    0.000  0.062 
         POM121    16    7.56       14.47         10.95     1.91    0.20      -0.65    0.000  0.000 
         RFXANK    14   11.10       17.09         14.12     1.93    0.09      -1.27    0.000  0.125 
         COL6A6    14    2.05       11.37          6.64     3.03    0.28      -1.17    0.000  0.125 
          WAPAL    14   12.33       18.92         15.92     2.04   -0.14      -1.02    0.000  0.125 
          KLK12    16    0.00        0.38          0.12     0.13    0.62      -0.92    0.000  0.000 
          KLK13    16    0.02        2.18          0.63     0.68    1.03      -0.23    0.000  0.000 
          KLK10    15    0.50        6.01          4.09     1.57   -0.79      -0.08    0.062  0.062 
          KLK11    16    2.45       24.19         14.63     6.19   -0.45      -0.66    0.000  0.000 
        NDUFAF4    15    3.18        6.43          5.15     0.92   -0.63      -0.28    0.062  0.062 
        METTL2A    16    3.55        5.86          4.97     0.70   -0.60      -0.75    0.062  0.000 
          KLK14    16    0.02        0.81          0.27     0.25    0.96      -0.47    0.000  0.000 
          KLK15    16    0.00        0.02          0.00     0.01    0.79      -0.05    0.000  0.000 
         FAM71D    16    0.05        0.25          0.15     0.05   -0.20       0.33    0.000  0.000 
           FGL2    15    6.23       24.89         14.48     5.93    0.13      -1.11    0.000  0.062 
         FAM71B    16    0.00        0.01          0.00     0.00    2.49       5.13    0.000  0.000 
         FAM71C    16    0.00        0.01          0.00     0.00    3.61      11.07    0.000  0.000 
         FAM71A    16    0.00        0.59          0.07     0.15    3.13       8.70    0.000  0.000 
         ZNF625    16    0.23        1.03          0.58     0.22    0.30      -0.70    0.000  0.000 
            TRH    16    0.01        0.14          0.05     0.04    1.05       0.33    0.000  0.000 
         NFKBID    16    0.56        4.65          1.79     1.24    1.20       0.19    0.000  0.000 
          SPAG1    16    1.30        4.66          3.10     1.00   -0.25      -0.68    0.000  0.000 
         ZNF460    16    0.37        1.18          0.60     0.20    1.79       2.97    0.000  0.000 
         ZNF559    16    2.87        5.22          3.94     0.77    0.37      -1.10    0.000  0.000 
            PI3    16    1.10       10.31          3.30     2.31    1.83       3.24    0.000  0.062 
           ALLC    16    0.00        0.02          0.01     0.01    1.34       0.69    0.000  0.000 
         VSIG10    16    4.72       15.97          9.89     3.46    0.22      -1.18    0.000  0.000 
         HIF1AN    15    4.03        8.01          6.50     1.22   -0.41      -0.85    0.062  0.062 
          SESN3    14    1.05        4.29          2.53     1.10    0.29      -1.18    0.000  0.000 
         OR10H3    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         DENND3    16   13.92       46.27         30.33    11.27   -0.21      -1.44    0.000  0.000 
        SLC34A2    16  320.00      958.52        645.23   209.39   -0.24      -1.14    0.000  0.000 
         OR2AE1    16    0.00        0.04          0.01     0.01    1.95       3.16    0.000  0.000 
       PPP1R16A    16    3.12        7.05          4.65     1.08    0.63      -0.40    0.000  0.062 
       PPP1R16B    16    3.29        9.34          5.84     1.95    0.23      -1.05    0.000  0.000 
          GPR25    16    0.01        0.41          0.14     0.10    1.05       0.97    0.000  0.000 
         NFKBIE    11    4.16        5.80          4.93     0.65    0.24      -1.61    0.000  0.250 
           BLNK    13    1.33        4.59          3.23     0.88   -0.65      -0.05    0.062  0.188 
         EIF3CL    16   31.94      108.95         77.41    20.83   -0.81       0.07    0.062  0.000 
         KCNMB1    16    1.28        9.89          3.98     2.76    0.96      -0.42    0.000  0.062 
          NOXA1    16    0.66        3.14          1.39     0.60    1.44       2.52    0.000  0.000 
         UAP1L1    16    2.33        6.12          3.87     1.05    0.33      -0.45    0.000  0.062 
          SEC63    15   12.94       18.99         16.19     1.75   -0.24      -0.61    0.000  0.062 
           VAPB    15    6.63       11.42          9.22     1.46   -0.19      -0.82    0.000  0.062 
          OR9G4    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          USH1C    16    0.02        0.90          0.32     0.28    1.06      -0.09    0.000  0.000 
           UBR1    15    4.92        8.11          6.45     1.04    0.19      -1.36    0.000  0.062 
          PRMT7    16    4.03        7.61          6.17     1.08   -0.36      -0.73    0.000  0.000 
          NUCB1    16  132.23      238.97        201.29    25.19   -0.99       1.77    0.062  0.000 
          HSDL1    16    3.68        6.95          5.61     1.11   -0.52      -1.16    0.000  0.000 
          HSDL2    15   12.18       26.51         20.28     4.65   -0.40      -1.10    0.000  0.062 
         KCNMB4    16    1.88        8.17          4.57     2.13    0.51      -0.93    0.000  0.000 
          SOCS5    16    4.63        7.77          6.37     0.88   -0.06      -0.80    0.000  0.000 
          SOCS4    16    2.22        4.75          3.36     0.72    0.28      -0.63    0.000  0.000 
          CALN1    16    0.06        0.21          0.11     0.04    0.84       0.18    0.000  0.000 
          SOCS6    15    2.76        5.25          4.25     0.69   -0.45      -0.46    0.062  0.062 
          SOCS1    15    3.16        8.27          5.26     1.62    0.55      -0.73    0.000  0.062 
           SRPR    14   43.10       56.63         52.56     3.47   -1.58       2.03    0.062  0.125 
          SOCS3    16    7.15      363.62        171.88   113.12    0.60      -0.87    0.000  0.000 
          SOCS2    14    9.39       36.69         23.92     9.10   -0.07      -1.20    0.000  0.125 
         PPP2CA    14   28.76       44.05         36.12     5.20    0.22      -1.12    0.000  0.125 
        PACSIN1    16    0.04        0.36          0.12     0.09    1.67       1.71    0.000  0.000 
           CCNY    16   17.81       27.08         22.37     3.03   -0.08      -1.20    0.000  0.000 
           SCD5    16    6.38       27.15         17.35     5.54   -0.11      -0.28    0.000  0.000 
           CCNC    15   11.63       22.43         15.99     3.28    0.68      -0.73    0.000  0.062 
           PFN3    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
           CCNO    16    0.00        2.44          0.67     0.76    1.12       0.28    0.000  0.000 
         CCL3L3    16    0.09        2.43          0.64     0.62    1.88       2.57    0.000  0.000 
          SGSM3    16   10.12       16.62         13.15     2.03    0.24      -1.18    0.000  0.000 
          PACS2    16    5.48        9.76          8.15     1.05   -1.16       1.14    0.062  0.000 
           PCM1    15   13.78       30.30         23.66     4.97   -0.26      -0.92    0.000  0.062 
          TBRG4    16    7.87       11.77          9.61     1.09    0.23      -0.58    0.000  0.000 
           RBM7    15   11.25       17.71         13.96     2.00    0.32      -0.88    0.000  0.062 
          GREM1    16    0.12        7.47          1.23     1.96    2.31       4.61    0.000  0.000 
        ZNF705A    16    0.01        0.09          0.03     0.02    0.91      -0.39    0.000  0.000 
         UNC13B    16   18.06       60.45         36.73    11.66    0.54      -0.43    0.000  0.062 
        ZNF804B    16    0.00        0.00          0.00     0.00    1.63       0.70    0.000  0.000 
         NCKAP5    16    3.64       25.69         15.05     7.20   -0.27      -1.00    0.000  0.000 
          GSK3B    15    5.50       10.71          7.45     1.55    0.70      -0.38    0.000  0.125 
         LYSMD1    16    0.95        3.01          1.88     0.61    0.13      -0.89    0.000  0.000 
          IL1R2    16    0.48       14.46          2.91     3.88    1.93       2.93    0.000  0.000 
            PTN    16    2.99       11.19          6.80     2.52   -0.00      -1.20    0.000  0.000 
            JMY    15    1.83        5.15          3.82     0.98   -0.37      -0.76    0.062  0.062 
          LRRK1    16    1.72        4.34          2.64     0.72    0.74      -0.13    0.000  0.000 
          LRRK2    16   23.93       95.78         43.97    17.45    1.59       2.91    0.000  0.062 
            PTH    16    0.00        0.01          0.00     0.00    3.61      11.07    0.000  0.000 
        PLEKHJ1    15   10.93       21.65         16.47     3.08   -0.04      -0.68    0.000  0.062 
         ABHD15    15    3.05        6.27          4.99     0.91   -0.37      -0.41    0.062  0.062 
           COPE    16   52.71       94.88         64.66     9.88    1.80       3.53    0.000  0.062 
         ABHD10    16    2.94        8.66          6.31     1.65   -0.44      -0.67    0.062  0.000 
         ABHD11    15    5.71       11.58          9.44     1.53   -0.78       0.45    0.062  0.062 
         ABHD12    16   17.53       30.91         24.55     3.27   -0.04       0.02    0.062  0.000 
         ABHD13    14    2.87        5.10          4.38     0.64   -0.98       0.21    0.062  0.125 
            TRO    16    0.63        3.30          1.58     0.77    0.87      -0.01    0.000  0.000 
           MAEA    15   10.95       16.21         14.42     1.58   -0.83      -0.37    0.062  0.000 
          SCML2    16    0.32        0.83          0.49     0.11    1.73       4.28    0.000  0.000 
           NGRN    16   30.08       53.92         44.75     7.09   -0.71      -0.54    0.062  0.000 
         UNC13C    16    0.00        0.07          0.02     0.02    0.84      -0.22    0.000  0.000 
         SLC3A2    15   41.55       56.77         48.74     5.32    0.19      -1.25    0.000  0.062 
          CRMP1    14    1.21        4.28          3.17     0.85   -0.64       0.00    0.062  0.125 
        TGFB1I1    14    7.86       18.99         14.03     3.50   -0.24      -1.16    0.000  0.125 
           FN3K    16    3.62        9.97          6.78     1.71    0.26      -0.41    0.000  0.000 
            PTS    14    4.80        6.54          5.59     0.66    0.41      -1.50    0.000  0.125 
         MRPL10    16   10.38       19.23         14.92     2.41   -0.11      -0.58    0.000  0.000 
         MRPL11    14    9.26       14.25         11.46     1.63    0.48      -1.17    0.000  0.125 
         MRPL12    14    9.29       12.70         10.73     1.12    0.75      -0.55    0.000  0.125 
         MRPL13    16    8.89       20.51         12.60     2.84    1.38       1.88    0.000  0.062 
         MRPL14    16   33.09      111.68         61.11    20.06    0.83       0.72    0.000  0.062 
         MRPL15    16    7.83       16.42         10.95     1.93    1.29       2.32    0.000  0.062 
         MRPL16    16   11.43       19.00         15.90     2.32   -0.60      -0.48    0.000  0.000 
         MRPL17    15    7.80       11.50          9.70     1.38   -0.18      -1.59    0.000  0.062 
          ARPC3    14  149.70      188.07        167.35    12.28    0.31      -1.08    0.000  0.125 
          ARPC2    16  145.07      258.86        183.76    30.83    1.50       1.35    0.000  0.125 
         CDC25A    16    0.10        0.83          0.28     0.19    1.70       2.57    0.000  0.000 
          RNF44    16    5.93       11.10          8.81     1.51   -0.64      -0.40    0.000  0.000 
          RNF43    16    0.84        5.49          2.75     1.31    0.57      -0.54    0.000  0.000 
          ARPC5    16   66.80      137.50         96.65    16.80    0.51       0.55    0.000  0.062 
          ARPC4    14   64.20       80.81         71.64     5.12    0.32      -1.11    0.000  0.125 
        DCUN1D1    16    4.49        8.17          6.24     1.14    0.12      -1.12    0.000  0.000 
        DCUN1D2    16    1.26        3.92          2.80     0.62   -0.76       0.94    0.000  0.000 
        DCUN1D3    14    3.59        7.01          5.19     1.08    0.39      -1.03    0.000  0.125 
        DCUN1D4    15    3.20        6.13          4.57     0.78    0.41      -0.19    0.000  0.062 
        DCUN1D5    13    6.08        7.96          7.10     0.64   -0.40      -1.00    0.000  0.188 
          ITPR2    15   13.00       34.68         24.43     5.91    0.04      -0.50    0.000  0.062 
          ITPR3    16   14.15       45.00         30.59     8.69   -0.17      -0.83    0.000  0.000 
          ITPR1    16   12.07       33.40         19.26     6.83    0.74      -0.62    0.000  0.062 
           RHOJ    16    7.26       23.96         12.54     4.27    1.23       1.19    0.000  0.062 
          IL1RN    16    3.62       68.72         21.22    19.44    1.46       0.87    0.000  0.062 
           AMPH    16    0.15        0.76          0.38     0.20    0.60      -0.82    0.000  0.000 
         OR10H5    16    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          LRIG3    16    2.06        7.94          5.22     1.61   -0.30      -0.71    0.000  0.000 
          LRIG2    16    1.20        2.29          1.68     0.28    0.10      -0.26    0.000  0.000 
          LRIG1    16   12.19       30.82         21.31     5.04    0.14      -0.56    0.000  0.000 
         NOTCH3    16    6.35       27.82         17.53     6.19    0.12      -0.80    0.000  0.000 
      ANKRD20A3    16    0.09        0.78          0.39     0.19    0.74      -0.17    0.000  0.000 
          PELI2    16    2.06        3.71          2.91     0.43   -0.15      -0.49    0.000  0.000 
      ANKRD20A4    16    0.05        0.25          0.14     0.06    0.38      -0.99    0.000  0.000 
           SNCG    15    3.04       16.69          8.70     3.61    0.70       0.08    0.000  0.125 
         UNC13A    16    0.03        0.13          0.07     0.03    0.55      -0.51    0.000  0.000 
           CES2    16    7.38       15.01         12.05     2.03   -0.45      -0.11    0.062  0.000 
        CASKIN2    16    7.55       29.81         18.07     7.12    0.21      -1.20    0.000  0.000 
        CASKIN1    16    0.49        0.76          0.61     0.08    0.39      -1.04    0.000  0.000 
          AIFM2    16    3.61        5.89          4.72     0.69    0.29      -0.99    0.000  0.000 
          AIFM3    16    0.26        0.72          0.41     0.14    1.07       0.00    0.000  0.000 
         IL17RE    15    2.73       10.99          7.03     2.52   -0.22      -1.04    0.000  0.062 
          AIFM1    16    6.23       14.61         10.99     2.15   -0.21       0.04    0.062  0.000 
         IL17RC    16    5.92       10.10          7.82     1.17    0.19      -0.62    0.000  0.000 
           A1CF    16    0.00        0.01          0.00     0.00    1.19       0.28    0.000  0.000 
         IL17RA    16    4.81       10.05          6.89     1.74    0.66      -0.92    0.000  0.000 
           EBF1    16    0.88        3.19          1.72     0.71    0.80      -0.32    0.000  0.000 
           SSPN    16    4.73       16.50          8.91     3.82    0.84      -0.59    0.000  0.000 
          PATE4    16    0.04        0.21          0.09     0.04    1.29       1.21    0.000  0.000 
           ACAN    16    0.04        1.13          0.31     0.29    1.51       1.64    0.000  0.000 
          FOXR2    16    0.00        0.01          0.00     0.00    3.61      11.07    0.000  0.000 
           POT1    15    2.44        4.56          3.50     0.59   -0.13      -0.30    0.000  0.062 
           HBA1    15   31.24      552.59        208.43   189.54    0.91      -0.73    0.000  0.062 
        TMEM100    15    6.24       96.39         45.79    30.05    0.29      -1.00    0.000  0.062 
          CD302    14   13.15       23.26         18.12     3.18    0.11      -1.14    0.000  0.125 
          FFAR3    16    0.02        5.30          0.74     1.33    2.81       7.01    0.000  0.000 
           OPN3    15    6.23       14.09         10.85     2.60   -0.31      -1.26    0.000  0.062 
          NCOR1    16   15.11       42.18         29.05     7.61    0.05      -0.83    0.000  0.000 
         SCAPER    16    2.78        7.15          5.68     1.09   -1.23       1.14    0.062  0.000 
           HBA2    15   40.46      759.33        284.04   254.77    0.91      -0.73    0.000  0.062 
           AVEN    16    2.63        5.98          3.77     1.08    0.97      -0.35    0.000  0.062 
          PATE3    16    0.00        0.02          0.00     0.00    3.61      11.07    0.000  0.000 
      HIST2H2AB    16    0.00        0.13          0.03     0.04    1.21       0.43    0.000  0.000 
         MAP3K1    15    2.37        5.88          3.79     1.07    0.40      -0.93    0.000  0.062 
          REPS1    16    6.59        9.08          7.86     0.77   -0.06      -0.85    0.000  0.000 
            TEF    16    1.62       22.26          9.65     6.32    0.56      -0.74    0.000  0.000 
          REPS2    15    1.42        5.15          3.75     1.07   -0.58      -0.37    0.062  0.062 
           GPN3    15    8.09       13.53         10.75     1.61    0.00      -0.88    0.000  0.062 
           GPN2    15    5.21        7.31          6.45     0.67   -0.47      -1.06    0.000  0.062 
           GPN1    16   12.24       21.37         16.06     2.84    0.81      -0.37    0.000  0.000 
        TMEM30A    16   41.47       69.43         55.77     7.69    0.18      -0.56    0.000  0.000 
          NFKB1    15   12.22       24.40         17.52     3.57    0.49      -0.77    0.000  0.062 
          NFKB2    14    8.24       21.05         13.02     3.99    0.90      -0.40    0.000  0.188 
         PM20D2    16    1.79        3.27          2.40     0.48    0.40      -0.80    0.000  0.000 
         UBE2R2    15   12.90       16.08         14.57     1.02    0.12      -1.20    0.000  0.062 
          RERGL    16    0.21        3.98          1.35     1.14    1.25       0.70    0.000  0.000 
          DNPEP    15   23.30       34.20         28.89     3.09   -0.05      -0.63    0.000  0.062 
          RAP2C    15    5.61        9.95          7.57     1.30    0.16      -0.94    0.000  0.062 
         ZNF619    16    0.44        1.56          1.08     0.33   -0.12      -0.94    0.000  0.000 
        RAB40AL    16    0.04        0.50          0.20     0.12    0.88       0.43    0.000  0.000 
          SIAH1    16    5.03       10.16          7.25     1.27    0.38       0.14    0.000  0.062 
          SIAH2    16    4.88        8.62          7.19     1.00   -0.60      -0.20    0.062  0.000 
          SIAH3    16    0.01        0.17          0.06     0.05    0.91      -0.33    0.000  0.000 
           NSA2    16   36.04       73.42         49.36    10.82    1.11       0.14    0.000  0.062 
         RBPMS2    16    0.96        3.35          1.83     0.64    1.02       0.44    0.000  0.000 
