         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
         ADAM22   733    0.11       11.05          2.25     1.81    1.48       2.50    0.000  0.000 
           GLCE   733    3.14       77.81         24.27    11.05    0.96       1.81    0.000  0.046 
       TMEM176B   731    0.12      707.91        311.81   135.52   -0.04      -0.01    0.034  0.031 
         ZNF256   733    0.11        6.36          1.78     0.71    0.63       2.22    0.000  0.000 
         ADAM29   733    0.00        0.25          0.02     0.02    3.72      24.68    0.000  0.000 
         ADAM28   733    0.10       24.61          5.28     3.65    1.78       4.94    0.000  0.044 
           GNAQ   733   10.29      149.50         46.10    17.08    1.43       6.21    0.007  0.027 
           IL18   733    0.26      143.55         17.74    15.53    4.42      27.91    0.000  0.030 
           IL19   733    0.00        0.27          0.02     0.03    4.06      25.75    0.000  0.000 
          AIF1L   733    0.09      245.90         28.94    28.88    2.71      12.80    0.000  0.042 
          PANX3   733    0.00        0.11          0.00     0.01    5.36      48.35    0.000  0.000 
           IL10   733    0.28        5.87          1.81     0.95    1.11       1.35    0.000  0.000 
          GSTM1   733    0.37      266.64         21.06    25.90    4.42      34.53    0.000  0.029 
          GSTM2   733    1.09      106.17         14.82     9.97    4.13      30.16    0.000  0.023 
          GSTM3   729    0.51       46.32          6.05     4.84    3.92      24.53    0.000  0.031 
          GSTM4   731    1.66       55.39         19.16     7.63    1.21       3.02    0.007  0.048 
          GSTM5   733    0.03       12.02          0.82     0.86    6.90      80.31    0.000  0.000 
           IL16   733    0.15       12.45          3.78     2.14    1.09       1.48    0.000  0.048 
          LPAR2   733    0.37       17.85          3.75     2.37    2.04       7.07    0.000  0.041 
          PALLD   733    2.36      106.61         19.51    13.80    1.94       6.39    0.000  0.042 
        TMSB15B   733    0.20        5.61          1.04     0.52    2.81      18.10    0.000  0.000 
        TMSB15A   733    0.00       22.80          1.23     2.23    5.01      33.33    0.000  0.000 
         ZNF155   733    0.37        4.64          2.28     0.78    0.13      -0.19    0.000  0.000 
           KRT9   733    0.00        0.76          0.01     0.04   17.16     311.04    0.000  0.000 
          ZPBP2   733    0.00        0.33          0.01     0.02    9.70     123.57    0.000  0.000 
         ZNF251   732    0.39        9.15          3.75     1.37    0.70       0.95    0.011  0.040 
          EFHD2   731    1.89       78.02         20.89     9.97    1.68       5.22    0.000  0.055 
          EFHD1   732    0.01      118.28         21.81    16.40    2.30       8.26    0.000  0.040 
        RUNDC3A   733    0.00       27.78          0.75     1.82    8.34      91.99    0.000  0.000 
          PTCD2   733    0.66        6.21          2.67     0.92    0.74       0.91    0.000  0.000 
           TTF2   733    0.61        9.21          2.38     0.88    1.55       5.85    0.000  0.000 
          LPAR3   733    0.00       54.19          0.10     2.01   26.68     715.29    0.000  0.000 
          PINX1   733    0.92       10.45          3.94     1.39    1.17       2.83    0.004  0.042 
         LEPRE1   729    2.53       45.56         12.03     4.97    2.17       9.85    0.000  0.045 
          KRCC1   733    2.95       56.50         17.59     6.23    2.22       9.33    0.001  0.033 
          AEBP1   731    0.76     1229.21        117.71   127.59    3.14      17.79    0.000  0.048 
           GNAZ   733    0.04        6.58          1.29     0.89    2.28       8.05    0.000  0.000 
          RBMS3   733    0.08        7.28          2.07     1.19    0.75       0.44    0.000  0.000 
          AEBP2   733    1.35       21.97          6.42     2.20    2.71      16.80    0.008  0.016 
           KRT8   727    2.71      649.46        188.59   112.02    1.18       1.36    0.000  0.053 
           DAD1   733   18.37      233.48        109.26    32.89    0.65       0.69    0.003  0.042 
          RCHY1   733    1.02       16.49          5.46     2.18    0.87       2.18    0.003  0.026 
           GDF9   733    0.03        2.11          0.33     0.21    3.18      18.47    0.000  0.000 
         IL31RA   733    0.03        9.93          0.32     0.56   12.15     180.17    0.000  0.000 
           GDF3   733    0.00        2.01          0.38     0.34    1.87       4.53    0.000  0.000 
           CBR4   733    2.38       51.56         13.02     5.50    2.37      11.42    0.000  0.029 
           GDF1   733    0.00        2.72          0.07     0.19    7.76      79.22    0.000  0.000 
           CBR1   733   12.74      245.50         44.29    24.96    3.34      18.31    0.000  0.040 
           GDF6   733    0.00       19.80          3.63     3.82    1.77       3.19    0.000  0.056 
           CBR3   732    0.37       23.98          3.08     2.51    3.47      19.66    0.000  0.040 
         HECTD2   733    0.30        9.50          2.67     1.18    1.47       5.65    0.000  0.000 
            LTB   731    0.02       39.75          6.55     6.71    2.21       5.19    0.000  0.064 
        ABHD12B   733    0.01        1.56          0.22     0.15    3.85      26.39    0.000  0.000 
          HLA-C   732  176.85     3157.50       1123.96   534.90    1.15       1.46    0.000  0.049 
          ANXA1   730   11.27      411.30        110.97    59.08    1.20       2.86    0.000  0.040 
          ANXA3   731    0.03       49.70          5.17     7.54    2.77       9.08    0.000  0.060 
          CPT1B   730    0.08       47.91          3.94     4.89    3.71      21.21    0.000  0.045 
          ANXA5   733   50.46      529.00        236.09    70.15    0.60       1.48    0.018  0.040 
          ANXA4   733   12.34      906.05        305.99   160.07    0.83       0.77    0.000  0.042 
          ANXA7   731   14.38      131.79         56.32    17.10    0.76       1.84    0.008  0.033 
          ANXA6   733    7.01      138.77         55.44    21.89    0.41       0.17    0.010  0.031 
          ANXA9   733    0.21       14.68          3.09     2.11    1.81       4.20    0.000  0.070 
          ANXA8   733    0.00       59.97          0.74     4.05   10.50     129.98    0.000  0.000 
       TRAF3IP1   733    0.89       10.03          4.46     1.39    0.48       0.81    0.018  0.031 
         NDUFB5   733    8.11      479.77         57.72    42.35    6.56      57.31    0.000  0.025 
           MEST   733    0.12      131.10          6.20    10.37    7.69      81.72    0.000  0.023 
           MCM7   732    0.82       53.45         17.49     6.88    1.23       3.55    0.005  0.031 
           MCM6   732    1.12       21.59          6.74     2.77    1.38       3.40    0.001  0.055 
           MCM5   733    0.80       45.01         13.54     5.05    1.25       5.78    0.016  0.033 
           MCM4   731    0.68       41.87          5.89     3.78    3.85      25.81    0.000  0.042 
         DUSP19   733    0.48        4.99          1.46     0.49    1.75       9.31    0.000  0.000 
         DUSP18   733    0.51        6.13          2.21     0.66    0.74       2.54    0.000  0.000 
         POU5F2   733    0.00        0.44          0.02     0.04    5.97      52.25    0.000  0.000 
         DUSP15   733    0.00      146.05          3.45    13.30    6.90      53.06    0.000  0.029 
         DUSP14   733    2.29       33.13         11.00     4.52    1.23       2.40    0.000  0.040 
        ZDHHC22   733    0.00       10.28          0.03     0.38   26.97     726.14    0.000  0.000 
         DUSP16   732    2.46       24.68         11.33     4.06    0.29      -0.07    0.003  0.034 
         DUSP11   733    2.53       25.64         10.82     3.34    0.97       2.55    0.010  0.038 
         DUSP10   731    0.10       12.69          3.24     1.99    1.78       4.07    0.000  0.057 
         DUSP13   733    0.00        0.89          0.03     0.09    6.29      43.82    0.000  0.000 
         DUSP12   732    2.41       12.27          6.14     1.72    0.39       0.31    0.010  0.034 
           CSH2   733    0.00        0.07          0.00     0.01    4.06      24.68    0.000  0.000 
           CSH1   733    0.00        0.35          0.01     0.03    7.67      84.79    0.000  0.000 
           EPC2   733    1.34       15.69          6.78     2.47    0.24       0.17    0.018  0.037 
         ZNF541   733    0.00        6.67          0.52     0.69    2.91      12.84    0.000  0.000 
           EPC1   733    0.56       16.59          6.84     2.85    0.19      -0.22    0.008  0.019 
         HSPB11   733    2.79       18.14          8.38     2.67    0.89       1.25    0.007  0.044 
           PUS7   733    0.49       12.98          4.10     1.86    1.25       2.20    0.000  0.050 
           RORC   731    0.05       64.20         13.86     8.82    1.72       5.69    0.000  0.044 
          OPRD1   733    0.00        0.14          0.00     0.01    8.20      81.22    0.000  0.000 
          UTP15   733    0.65        5.81          2.45     0.87    0.78       0.83    0.000  0.000 
         ZNF431   733    0.44       11.24          1.70     0.97    4.47      32.58    0.000  0.000 
           POLM   732    0.66       21.21          6.63     2.75    1.43       3.77    0.005  0.042 
          AGFG1   733    1.84       36.32          7.33     3.13    3.46      27.21    0.000  0.023 
        HEPACAM   733    0.00        2.21          0.04     0.14   13.03     189.03    0.000  0.000 
           SSX4   733    0.00       10.78          0.04     0.46   20.48     445.35    0.000  0.000 
          SF3A2   732    0.34       49.83         18.65     7.37    1.16       2.51    0.008  0.050 
           SSX3   733    0.00       10.83          0.03     0.41   25.49     669.38    0.000  0.000 
          USH2A   733    0.00        1.17          0.04     0.08   11.21     152.01    0.000  0.000 
           SSX1   733    0.00      148.95          0.41     6.35   20.42     443.42    0.000  0.000 
           ISL1   733    0.00        1.85          0.01     0.11   15.93     264.26    0.000  0.000 
           ISL2   733    0.00        2.04          0.04     0.12   10.67     153.21    0.000  0.000 
         ZNF540   733    0.02        4.28          1.11     0.62    1.43       3.47    0.000  0.000 
         PKMYT1   733    0.01       11.67          1.22     1.19    4.44      27.89    0.000  0.000 
           HPS6   733    0.54       10.15          5.34     1.60    0.07       0.12    0.018  0.029 
         UBQLN4   731    2.57       22.00          9.12     2.68    0.97       2.95    0.015  0.044 
         KIFAP3   732    6.61       83.04         27.03    10.38    1.15       3.02    0.000  0.041 
           MDS2   733    0.03        3.00          0.46     0.29    2.88      17.42    0.000  0.000 
          MS4A7   733    0.17       66.05         17.64    11.60    1.31       2.02    0.000  0.045 
          MS4A5   733    0.00        0.13          0.00     0.01    5.07      36.30    0.000  0.000 
          MS4A2   733    0.09        4.76          1.03     0.75    1.59       3.48    0.000  0.000 
          MS4A3   733    0.00        1.67          0.02     0.10   10.23     130.24    0.000  0.000 
          MS4A1   733    0.00       29.85          0.68     2.00   10.68     137.47    0.000  0.000 
         ZNF141   733    0.28        8.37          3.09     1.15    0.66       1.10    0.005  0.033 
         ZNF140   733    0.07       12.41          5.18     1.50    1.08       3.86    0.011  0.034 
         ZNF142   733    0.31        5.90          2.79     0.89    0.08       0.33    0.000  0.000 
           LGSN   733    0.02        1.16          0.17     0.14    2.80      12.58    0.000  0.000 
       CCDC102A   733    0.12       10.08          3.24     1.34    0.76       2.50    0.025  0.033 
           DNTT   733    0.00       19.98          0.06     0.75   25.94     688.18    0.000  0.000 
         ZNF146   733    2.65       40.10         14.72     5.02    0.83       2.86    0.007  0.023 
         ZNF148   733    1.06       20.56          5.89     2.51    1.49       6.09    0.000  0.018 
           CPT2   733    1.68       28.74         11.12     5.37    0.90       0.62    0.000  0.042 
           DSC2   733    0.12       25.74          5.56     3.97    1.55       3.70    0.000  0.034 
          DDX31   733    0.70        8.51          3.05     1.17    0.81       1.49    0.003  0.041 
           DSC1   733    0.07        1.11          0.29     0.16    1.44       2.60    0.000  0.000 
        SEC14L3   733    0.02        0.88          0.20     0.12    2.02       6.31    0.000  0.000 
          COX8C   733    0.00        0.65          0.04     0.05    3.35      26.47    0.000  0.000 
          COX8A   733    6.60      671.75        139.81    74.67    3.58      18.71    0.000  0.030 
         VSTM2A   733    0.00       22.82          0.20     1.63   11.12     133.47    0.000  0.000 
           PYGL   732    0.31       79.68         28.24    13.37    0.78       1.42    0.019  0.040 
          MAGOH   733    6.88       44.94         24.90     6.47    0.31       0.01    0.011  0.030 
           PFAS   732    0.81       12.74          4.57     1.54    1.16       4.85    0.010  0.020 
         FAM45A   729    3.20       24.28         10.42     3.52    1.01       2.10    0.003  0.040 
          DDX3X   733   12.30      200.33         70.55    30.74    0.99       1.44    0.000  0.045 
          DDX3Y   731    0.00       33.71          7.99     7.83    0.71      -0.45    0.000  0.034 
         RAB27A   729    1.71       25.67          7.17     3.20    1.77       6.14    0.000  0.048 
           TMF1   731    0.52       17.12          5.81     2.21    1.05       2.28    0.004  0.041 
          TANC1   733    1.64       28.50         11.31     4.98    0.62       0.34    0.000  0.041 
         RAB27B   733    0.00       35.10          0.52     1.52   16.87     368.21    0.000  0.000 
          FCGBP   733    0.03       55.61          1.82     3.88    8.95     108.09    0.000  0.000 
           BIVM   733    1.42       53.79         16.25     7.89    1.07       1.94    0.000  0.049 
          BAMBI   733    0.23       66.58          9.49     8.45    2.52      10.62    0.000  0.040 
          FASLG   733    0.00        9.95          1.28     1.47    2.53       7.78    0.000  0.000 
          KCNN2   733    0.06        4.04          0.83     0.47    2.04       7.84    0.000  0.000 
          KCNN1   733    0.00       23.19          1.00     1.84    6.29      61.84    0.000  0.000 
           PMS2   733    2.36       24.08         11.54     3.45    0.55       0.75    0.012  0.038 
       ATXN7L3B   733    5.56       53.24         27.95     8.76    0.06      -0.36    0.020  0.026 
        SLC22A2   733    0.00      351.40         80.60    64.43    1.11       1.71    0.000  0.046 
         SNRPA1   731    7.68       57.62         21.11     6.58    1.34       3.59    0.003  0.049 
          DAPK3   731    0.34       26.40         11.68     3.69    0.41       1.03    0.019  0.041 
           ISLR   731    0.03       69.52          6.80     9.94    2.84       9.92    0.000  0.055 
           PKIG   732    7.23       78.50         35.18    11.35    0.49       0.93    0.016  0.035 
          MST1R   733    0.02        6.51          0.52     0.57    4.10      26.49    0.000  0.000 
           PKIA   733    0.01       99.65          2.56     6.51    9.06     104.06    0.000  0.000 
           PKIB   733    0.15       29.21          2.14     2.46    5.58      47.31    0.000  0.000 
          THAP5   733    1.42       42.21          8.30     3.87    3.58      24.29    0.000  0.022 
          BRMS1   732    1.34       43.35         18.20     4.96    0.83       3.10    0.015  0.041 
           RHOA   733   42.28      448.36        187.33    60.88    0.56       1.10    0.011  0.034 
          GRIP1   733    0.02       15.47          0.88     0.86    7.57     112.68    0.000  0.000 
           KRT7   733    0.04      687.50         17.99    68.19    6.46      47.38    0.000  0.033 
          GRIP2   733    0.00        4.93          0.24     0.36    7.53      84.78    0.000  0.000 
        SLC19A2   731    0.44       63.88          3.49     5.46    6.76      58.84    0.000  0.031 
        SLC19A3   733    0.06       42.51          1.46     2.96    9.74     118.89    0.000  0.000 
        SLC19A1   733    0.01       15.54          2.19     1.62    3.85      24.10    0.000  0.000 
         CCDC65   733    0.06        5.52          0.83     0.59    2.10       7.53    0.000  0.000 
         CCDC64   732    0.16       62.91         11.23     9.24    1.67       3.75    0.000  0.059 
         CCDC67   733    0.00        1.79          0.16     0.25    3.16      12.61    0.000  0.000 
         CCDC66   733    0.74        5.54          2.46     0.90    0.53      -0.05    0.000  0.000 
         CCDC61   733    0.07        8.02          2.73     0.84    1.07       4.87    0.000  0.000 
         CCDC60   733    0.00        0.27          0.01     0.02    6.26      65.29    0.000  0.000 
         CCDC63   733    0.00        0.28          0.01     0.02    9.89     116.37    0.000  0.000 
         CCDC62   733    0.07        1.02          0.28     0.15    1.62       3.89    0.000  0.000 
         TYSND1   731    0.66       12.60          4.75     1.69    1.29       2.98    0.005  0.045 
         CCDC69   733    1.33       24.33          6.99     3.01    1.34       4.32    0.000  0.034 
         CCDC68   733    0.04       29.11          1.63     2.05    8.80     103.40    0.000  0.000 
        TMEM119   732    0.11       32.94          4.37     5.02    2.46       7.93    0.000  0.059 
           TDO2   733    0.00      114.31          1.72     6.68   14.13     224.67    0.000  0.000 
          EP400   733    1.17       24.13          9.63     3.10    0.56       1.51    0.015  0.030 
       RABGAP1L   731    1.15       17.35          6.82     2.40    0.67       1.03    0.003  0.037 
          MIS12   733    2.17       20.15          6.74     2.30    1.71       6.66    0.000  0.030 
        TMEM114   733    0.00        1.50          0.01     0.06   21.13     510.39    0.000  0.000 
          CEND1   733    0.00       16.18          0.33     1.25    7.28      63.90    0.000  0.000 
        TMEM116   731    1.79       57.81          7.17     6.38    5.18      31.22    0.000  0.033 
           NAGS   733    0.07       35.81          1.53     2.31    9.80     133.12    0.000  0.000 
           SPTB   733    0.02        4.85          0.57     0.46    3.74      24.68    0.000  0.000 
        CLEC18B   732    0.08      181.33         29.64    29.74    1.80       4.20    0.000  0.045 
          TANC2   733    0.36       14.82          3.92     2.43    1.82       4.25    0.000  0.049 
          CRYGD   733    0.00        0.88          0.01     0.05   17.28     314.12    0.000  0.000 
         MED12L   733    0.00        1.20          0.13     0.14    3.45      16.58    0.000  0.000 
        SLC35A4   733    3.90       56.62         27.94     7.58    0.51       1.24    0.020  0.037 
        SLC35A5   731    1.79       27.86         11.84     4.50    0.43       0.12    0.005  0.037 
        SLC35A1   733    3.10       34.43         12.70     4.05    1.09       3.91    0.005  0.020 
        SLC35A2   729    1.86       24.87          9.05     2.95    1.42       5.25    0.010  0.035 
        SLC35A3   731    0.77       26.92          6.42     3.15    1.43       6.33    0.000  0.034 
         PIK3R6   733    0.03       32.22          1.08     2.04   10.61     137.93    0.000  0.000 
           OSR1   733    0.00        6.18          0.61     0.58    4.25      29.56    0.000  0.000 
           MPDZ   733    0.71       22.39          7.68     4.24    1.01       0.99    0.000  0.052 
           NXF5   733    0.00       23.73          0.12     1.24   18.97     359.01    0.000  0.000 
          PARD3   733    1.70       40.41         11.33     5.33    1.25       3.98    0.000  0.035 
          LSAMP   733    0.00       18.64          0.45     1.57    8.06      75.27    0.000  0.000 
           NXF2   733    0.00      122.32          0.36     6.39   19.02     360.21    0.000  0.000 
           NXF3   733    0.00        0.95          0.09     0.10    3.34      18.62    0.000  0.000 
           PGM5   733    0.04       38.22          4.99     4.49    3.40      16.72    0.000  0.041 
           FAF2   733    4.34       31.13         15.59     4.54    0.30       0.32    0.022  0.030 
           PGM2   733    0.97       20.10          7.89     3.06    0.34       0.44    0.003  0.027 
           PAK4   733    0.39       34.10         11.75     4.36    1.70       5.41    0.008  0.037 
         ABCB11   733    0.00        7.01          0.03     0.39   16.27     276.59    0.000  0.000 
         ABCB10   731    0.59       16.49          5.28     2.13    0.91       3.28    0.005  0.027 
           APLN   732    0.21      142.18         25.55    19.06    1.90       5.06    0.000  0.049 
         TMEM44   731    0.39       25.87          6.86     4.47    1.45       2.33    0.000  0.059 
           MMD2   733    0.04        3.60          0.53     0.38    2.46      10.74    0.000  0.000 
          CYHR1   733    0.50       49.52         13.95     5.08    2.04       8.61    0.008  0.037 
           SBK1   733    0.06        8.77          0.44     0.53   11.09     165.92    0.000  0.000 
           APLF   733    0.29        8.07          2.07     0.84    2.00      11.41    0.000  0.000 
          RBM8A   733    4.25       44.38         23.75     7.07   -0.01      -0.04    0.019  0.034 
       SLC25A40   733    0.38       24.61          5.69     3.55    2.05       7.04    0.000  0.035 
       SLC25A41   733    0.01        0.76          0.21     0.11    1.14       1.46    0.000  0.000 
          PMP22   733    1.20      182.13         38.26    21.36    1.64       6.21    0.000  0.034 
       SLC25A43   731    0.40       24.40          9.48     3.47    0.70       1.56    0.014  0.037 
       SLC25A44   733    2.74       36.85         10.81     4.90    1.34       3.26    0.000  0.037 
       SLC25A45   733    0.36        9.38          2.73     1.33    1.06       1.86    0.000  0.000 
       SLC25A46   731    2.58       35.59         13.33     5.50    0.80       1.45    0.000  0.038 
           CR1L   733    0.00       19.36          0.35     1.18   10.09     128.39    0.000  0.000 
          CDC26   733    4.55       36.38         15.28     4.51    0.84       2.07    0.008  0.033 
          CDC23   731    3.17       29.96         15.10     4.54    0.29       0.30    0.012  0.035 
         HOXD13   733    0.00       11.21          0.19     0.58   12.07     193.77    0.000  0.000 
         HOXD10   732    0.16       24.92          4.06     3.66    2.49       8.75    0.000  0.044 
          CDC20   733    0.14       55.17          2.83     4.47    6.78      58.30    0.000  0.000 
        FAM150A   733    0.00        3.91          0.04     0.19   14.55     267.28    0.000  0.000 
        FAM105A   733    0.36       14.43          2.30     1.45    2.86      16.67    0.000  0.000 
        FAM150B   732    0.00       90.85         12.25    12.50    2.01       6.39    0.000  0.037 
          BEST3   733    0.04        1.80          0.61     0.28    0.80       1.21    0.000  0.000 
          BEST2   733    0.00        0.68          0.01     0.03   14.74     256.14    0.000  0.000 
          BEST1   733    0.62       12.61          2.83     1.54    2.11       6.95    0.000  0.000 
          PDZD9   733    0.05        1.40          0.31     0.14    2.06      10.96    0.000  0.000 
          BEST4   733    0.00       11.82          0.70     1.18    4.50      27.76    0.000  0.000 
            TNC   732    0.17      122.00         14.87    15.72    2.49       8.93    0.000  0.038 
        TXNDC11   731    5.40       43.71         19.20     5.75    0.70       0.87    0.008  0.038 
         SORCS1   733    0.00        3.18          0.15     0.37    4.74      26.70    0.000  0.000 
         SORCS2   733    0.00       33.64          2.00     3.53    4.13      24.92    0.000  0.000 
         SORCS3   733    0.00       42.85          4.27     6.77    2.45       6.92    0.000  0.059 
         RPL35A   732  147.25     2098.45        657.80   291.49    2.00       5.55    0.000  0.048 
          TMCC1   733    0.97       50.36         14.92     6.95    0.75       1.63    0.003  0.031 
          CARS2   731    3.05       41.88         15.17     5.62    1.17       2.18    0.008  0.040 
         ZNF732   733    0.01        1.07          0.21     0.13    1.74       5.33    0.000  0.000 
          YPEL1   733    0.67        6.16          2.21     0.75    0.83       1.83    0.000  0.000 
         FYTTD1   731    3.83       40.89         16.15     5.39    0.84       2.33    0.008  0.033 
          TPSB2   733    0.07       61.10         12.81    10.76    1.43       2.14    0.000  0.050 
          GPKOW   732    1.71       20.18          9.23     2.36    0.32       2.10    0.023  0.031 
          TNPO2   733    3.14       24.30         11.98     2.94    0.03       1.48    0.044  0.023 
          TNPO3   733    1.61       31.26          9.46     3.70    1.18       4.95    0.004  0.029 
          TNPO1   733    3.65       50.33         16.50     6.56    1.14       3.29    0.000  0.035 
          NANOG   733    0.06        2.95          0.66     0.45    1.81       4.25    0.000  0.000 
            RRH   733    0.00        0.36          0.08     0.06    1.39       2.78    0.000  0.000 
         GCN1L1   733    1.14       21.70          8.76     2.95    0.47       1.04    0.016  0.026 
          SPA17   733    0.72       19.55          5.91     2.65    1.33       2.98    0.000  0.048 
          PDGFA   731    1.47       43.45         13.53     6.39    1.10       2.41    0.000  0.037 
          MAPK3   733    2.95       62.47         31.18     9.59    0.21       0.26    0.015  0.030 
          MAPK1   733   20.59      359.29        129.00    50.60    0.76       1.41    0.004  0.031 
          MAPK6   733    2.35       29.83          9.01     3.74    1.72       4.86    0.000  0.050 
          MAPK7   732    0.22       12.63          4.78     1.61    0.81       2.08    0.010  0.037 
           BCO2   733    0.20       21.12          1.14     1.32    9.98     135.01    0.000  0.000 
       PPP1R12C   733    0.39       32.69         14.28     4.97    0.66       1.33    0.011  0.040 
          MAPK8   733    0.78       17.03          6.83     3.05    0.20      -0.39    0.000  0.022 
          MAPK9   733    2.70       20.96         10.01     2.97    0.58       1.18    0.018  0.034 
          SGPP2   733    0.02       46.42         10.04     6.74    1.56       4.96    0.000  0.027 
          CUZD1   733    0.02       28.03          0.74     1.60   12.02     169.75    0.000  0.000 
           URM1   733    2.38       71.82         25.60     7.71    1.19       5.46    0.008  0.033 
           WTAP   733   10.54      102.95         42.36    13.18    0.81       2.04    0.012  0.042 
          OR1J2   733    0.02        0.74          0.14     0.10    2.06       6.48    0.000  0.000 
           LYL1   733    0.00        9.19          2.83     1.53    0.98       1.36    0.000  0.000 
         ATP8A2   733    0.00        3.16          0.20     0.23    4.75      41.46    0.000  0.000 
        PGPEP1L   733    0.00        2.96          0.10     0.31    5.94      39.12    0.000  0.000 
         ATP8A1   731    0.13       15.23          3.68     2.60    1.55       2.61    0.000  0.055 
         DAZAP2   733   24.02      285.81        126.06    35.57   -0.03       0.71    0.025  0.016 
        SERINC3   733    5.96       94.53         39.43    14.86    0.12      -0.25    0.012  0.016 
           BCOR   733    0.67       14.23          4.79     2.06    0.92       2.10    0.000  0.035 
         NMNAT3   729    0.04       11.19          3.32     1.63    0.92       1.62    0.001  0.049 
        SERINC2   733    0.95      269.46         59.56    44.83    1.86       3.97    0.000  0.053 
          VWA3B   733    0.00        0.64          0.06     0.06    4.84      37.66    0.000  0.000 
         THNSL2   733    0.00       64.36         20.59    11.35    0.60       0.38    0.000  0.029 
         THNSL1   729    0.48        7.83          3.47     1.40    0.43      -0.12    0.007  0.042 
         BCAP31   733   16.82      299.21        130.78    38.30    1.10       2.98    0.011  0.042 
          CCL11   733    0.00       14.39          0.38     0.95    8.69     103.24    0.000  0.000 
          CCL13   733    0.00       17.14          0.68     1.76    6.26      45.76    0.000  0.000 
          CCL14   731    0.02      138.92         25.41    23.91    1.94       4.51    0.000  0.057 
          CCL15   733    0.00       27.68          2.75     2.61    3.39      23.58    0.000  0.000 
          CCL16   733    0.08       12.06          0.96     0.81    7.44      94.41    0.000  0.000 
         METTL4   731    0.60        7.07          3.09     1.10    0.69       0.93    0.008  0.041 
        TAS2R43   733    0.00        0.44          0.06     0.06    2.40       9.96    0.000  0.000 
         STAT5B   733    7.31       44.36         24.21     6.80   -0.19      -0.48    0.026  0.012 
        TAS2R40   733    0.00        0.06          0.00     0.01    2.97       9.75    0.000  0.000 
          FDX1L   731    0.13       14.33          4.55     1.78    1.45       4.16    0.008  0.042 
        TAS2R46   733    0.00        0.26          0.03     0.03    2.58      11.15    0.000  0.000 
        TAS2R39   733    0.00        0.09          0.00     0.01    8.05      80.68    0.000  0.000 
         OR56B4   733    0.00        0.57          0.04     0.05    4.93      43.39    0.000  0.000 
           MED7   733    2.71       26.78          8.02     2.89    2.19       9.25    0.000  0.025 
          KCTD3   733    2.39      105.56         24.99    12.15    1.88       7.88    0.000  0.041 
          KCTD2   733    1.78       27.67         10.01     3.32    0.68       1.64    0.010  0.030 
          KCTD1   733    0.80       31.98          3.58     3.85    4.37      22.47    0.000  0.041 
         OR10A2   733    0.00        0.27          0.01     0.02    8.00      99.16    0.000  0.000 
          KCTD7   733    0.68       11.42          4.73     1.81    0.84       1.06    0.004  0.035 
          KCTD6   733    0.64       12.91          3.10     1.54    2.38       8.50    0.000  0.045 
          KCTD5   731    1.47       15.92          6.88     1.85    0.74       2.78    0.019  0.034 
          KCTD4   733    0.00        9.46          0.27     0.59    8.84     111.97    0.000  0.000 
         FBXO28   733    1.78       27.33          8.53     3.37    1.06       3.59    0.001  0.025 
          KCTD9   731    3.11       51.50         15.30     6.21    1.19       3.97    0.000  0.031 
          KCTD8   733    0.00        1.38          0.02     0.07   13.26     210.39    0.000  0.000 
         OR4C15   733    0.00        0.04          0.00     0.01    5.65      35.25    0.000  0.000 
         RAD54L   733    0.04        9.89          0.95     0.93    4.19      26.12    0.000  0.000 
         OR56B1   733    0.00        0.97          0.11     0.10    2.97      16.33    0.000  0.000 
        PLEKHN1   733    0.00        5.97          0.73     0.57    2.68      14.62    0.000  0.000 
          KCNT1   733    0.00        0.40          0.04     0.04    4.65      32.32    0.000  0.000 
           IBSP   733    0.00       32.95          0.67     1.75   10.03     160.19    0.000  0.000 
           MED9   730    1.30       19.45          7.06     2.43    1.41       3.64    0.005  0.045 
       SERPINA4   733    0.00       82.65          0.72     4.68   15.24     256.83    0.000  0.000 
          HCFC2   733    0.74       10.78          3.36     1.33    1.39       5.71    0.000  0.023 
          HCFC1   733    0.86       13.77          5.49     1.84    0.45       0.87    0.022  0.029 
       SERPINA9   733    0.00        0.77          0.04     0.10    4.75      27.22    0.000  0.000 
           NRAS   733    3.28       65.94         17.92     7.67    1.45       6.41    0.000  0.022 
         PDZD11   733    9.15       68.47         20.96     7.74    2.73      11.10    0.000  0.038 
            PXK   733    0.27       80.27          4.76     7.88    6.16      42.17    0.000  0.030 
        FOXRED2   733    0.60       19.91          2.69     1.83    5.75      45.36    0.000  0.000 
        FOXRED1   733    0.49       24.48          6.78     2.92    2.25       8.77    0.005  0.041 
          KCNT2   733    0.00       11.97          0.65     0.81    8.22     105.69    0.000  0.000 
            PXN   731    9.85      128.65         36.54    14.89    1.91       6.86    0.000  0.045 
        CABLES1   733    0.03       30.56          6.85     4.04    1.52       5.56    0.000  0.027 
         ZNF432   733    0.32       19.10          2.50     1.52    4.98      44.60    0.000  0.000 
        CABLES2   733    0.23        8.96          1.21     0.55    5.10      56.77    0.000  0.000 
          MTUS2   733    0.00        6.47          0.13     0.34   11.02     171.72    0.000  0.000 
        DEFB116   733    0.00        0.31          0.00     0.02   11.07     148.84    0.000  0.000 
           ESF1   733    0.51       18.28          5.93     2.22    1.53       5.74    0.001  0.033 
           SHBG   733    0.00        2.63          0.26     0.26    3.64      19.18    0.000  0.000 
