         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
           MOB2   416    1.13       42.79         17.86     7.05    1.05       1.30    0.002  0.048 
        CCDC147   416    0.00        5.80          0.38     0.68    3.91      21.21    0.000  0.000 
        CCDC146   416    0.46       75.92          9.94    11.01    2.31       7.09    0.000  0.046 
        CCDC141   416    0.00        1.15          0.06     0.08    7.52      87.41    0.000  0.000 
          CDRT1   416    0.04        3.52          0.49     0.43    3.00      13.43    0.000  0.000 
         ANKS4B   416    0.03       15.01          0.53     1.20    7.80      72.61    0.000  0.000 
          SF3B5   416    9.41      309.06        110.30    43.25    1.22       3.16    0.005  0.038 
          ZNF99   416    0.00        0.48          0.02     0.05    5.32      36.78    0.000  0.000 
       TMEM120A   416    0.95       50.70         17.48     7.39    1.51       3.30    0.002  0.050 
        CCDC149   416    0.31       14.03          5.40     2.20    0.90       1.24    0.007  0.053 
        CCDC148   416    0.00        4.91          0.97     0.76    1.84       4.84    0.000  0.000 
           DLG1   415    1.60       35.24          8.59     4.24    2.02       7.72    0.000  0.036 
         GRAMD3   413    0.63       23.72          8.49     4.22    0.78       0.63    0.000  0.041 
           DLG3   416    0.76       37.42         11.61     5.17    1.67       5.30    0.007  0.036 
           DLG2   416    0.00        1.44          0.18     0.22    2.15       5.59    0.000  0.000 
           DLG5   414    1.44       81.80         15.10     9.62    2.36       9.39    0.000  0.038 
           DLG4   416    0.37       17.53          4.47     2.82    1.38       2.66    0.000  0.041 
         SAMD10   416    0.31       27.84          7.27     3.54    2.36       8.61    0.000  0.041 
         SAMD11   412    0.56       40.70          8.34     6.71    2.12       5.35    0.000  0.060 
          SRPK1   414    1.21       27.11         10.20     4.90    0.54      -0.13    0.000  0.041 
         RAB3IP   416    0.16       12.79          2.28     1.20    2.32      14.30    0.000  0.000 
           SYS1   413    0.60       32.51         12.34     4.34    0.86       1.95    0.010  0.038 
          PCBP4   416    2.02       76.36         22.69    13.23    1.44       2.47    0.000  0.053 
          SPNS3   416    0.00        4.19          0.42     0.48    3.60      17.83    0.000  0.000 
          PQLC2   414    1.30       29.13         12.10     4.19    1.05       1.99    0.002  0.050 
       FAM114A1   414    0.87       20.85          6.97     3.74    0.79       0.26    0.000  0.050 
          GRWD1   414    0.99       29.72         14.79     4.94    0.38       0.01    0.007  0.034 
       FAM114A2   416    0.07        7.11          2.70     1.10    0.45       0.70    0.000  0.000 
          TBX20   416    0.00        1.58          0.12     0.20    3.08      13.73    0.000  0.000 
         FBXO10   416    0.10        7.68          2.45     0.97    1.39       3.70    0.000  0.000 
        PCDH11X   416    0.05        3.27          0.30     0.26    5.48      50.19    0.000  0.000 
        PCDH11Y   416    0.21        4.49          1.08     0.62    2.07       6.02    0.000  0.000 
          IGF1R   416    0.57      111.20         27.36    20.13    1.40       2.46    0.000  0.050 
         FBXO11   416    1.75       38.73         15.54     5.92    0.65       0.79    0.002  0.029 
           IFNK   416    0.00        0.32          0.01     0.03    5.14      40.94    0.000  0.000 
            LHB   416    0.00        5.76          0.65     1.00    3.10      10.47    0.000  0.000 
      RAB11FIP2   416    0.22       14.29          2.36     2.06    2.31       6.79    0.000  0.000 
           IFNG   416    0.00        8.96          0.32     0.86    6.88      57.54    0.000  0.000 
         FBXO16   416    0.07       11.96          3.33     1.79    0.86       1.60    0.000  0.026 
           IFNE   416    0.00        4.20          0.20     0.47    4.93      28.96    0.000  0.000 
          PCBP1   415   13.31      341.56        170.11    50.12    0.51       1.36    0.022  0.041 
          MYBL2   413    0.75      110.29         27.74    20.38    1.23       1.36    0.000  0.055 
          PTGR1   415    2.53       99.79         25.35    15.48    1.69       4.29    0.000  0.050 
          PTGR2   416    0.48        9.26          4.02     1.76    0.48      -0.20    0.002  0.036 
         RAET1L   416    0.00       13.47          0.50     1.11    8.09      83.92    0.000  0.000 
           TSR1   415    0.60       21.27          6.82     2.99    1.25       2.52    0.002  0.046 
          MTUS1   415    1.02       45.22         12.04     7.54    1.36       2.52    0.000  0.048 
         OSBPL9   415    1.75       34.93         16.76     5.30    0.43       0.38    0.010  0.034 
          IFRD1   415    1.11       35.36          9.96     5.89    1.74       4.05    0.000  0.050 
          IFRD2   415    1.42       51.59         19.28     7.77    1.00       1.26    0.002  0.053 
           GMIP   416    0.61       16.73          7.30     2.80    0.81       0.79    0.002  0.053 
         OSBPL2   416    2.19       27.13          9.62     2.77    1.57       5.61    0.002  0.046 
         OSBPL3   416    0.16       23.54          3.56     3.03    2.52      10.37    0.000  0.043 
         ALS2CL   415    0.17       32.71          4.35     4.16    3.16      15.74    0.000  0.036 
         OSBPL7   415    0.10       11.51          3.01     1.55    1.29       3.28    0.000  0.038 
         OSBPL5   415    0.33       17.15          5.71     2.94    1.09       1.38    0.000  0.053 
         ADRA1A   416    0.18        3.61          0.62     0.41    3.73      21.43    0.000  0.000 
         ADRA1B   416    0.00       52.13          0.92     3.23   10.76     153.90    0.000  0.000 
           TEX9   416    0.04        5.59          1.04     0.79    1.98       6.42    0.000  0.000 
         ADRA1D   416    0.00        8.76          0.09     0.47   15.73     281.31    0.000  0.000 
          STUB1   416    2.59      118.20         42.97    15.91    1.07       2.40    0.005  0.041 
         CD3EAP   416    1.58       14.67          5.41     2.00    1.06       2.15    0.000  0.031 
         TMEM99   412    0.24       14.09          3.93     2.43    1.17       1.65    0.000  0.041 
           UPP1   416    1.68       69.92         10.88     8.67    2.74      10.47    0.000  0.050 
           TEX2   416    0.23       21.67          5.59     3.05    2.17       7.42    0.000  0.041 
           POLH   416    1.99       27.40          9.40     4.00    1.23       2.11    0.000  0.053 
       ARHGAP17   416    1.94       65.26         25.82     8.83    0.93       1.85    0.002  0.036 
         STARD8   416    0.03        6.44          0.69     0.64    4.71      33.40    0.000  0.000 
       ARHGAP15   416    0.06       20.77          1.93     1.94    3.71      24.43    0.000  0.000 
       ARHGAP12   415    0.32       12.66          4.80     2.15    0.72       0.64    0.002  0.046 
       ARHGAP10   415    0.40       13.66          4.79     2.70    0.86       0.44    0.000  0.055 
         STARD3   411    0.42      185.07         25.21    18.97    4.83      31.10    0.000  0.050 
         STARD6   416    0.00        0.28          0.01     0.04    3.65      17.22    0.000  0.000 
         STARD7   415    3.29       91.59         32.93    13.06    1.18       2.28    0.002  0.043 
       ARHGAP18   413    0.26       14.69          4.08     2.44    0.99       1.34    0.000  0.043 
       ARHGAP19   416    0.14        8.96          1.72     1.05    2.23       9.09    0.000  0.000 
           IL7R   416    0.00       15.04          0.65     1.21    7.21      70.49    0.000  0.000 
          CAPZB   416    9.76      196.67         97.63    26.89    0.15       0.71    0.029  0.022 
           UTP3   416    0.65       23.77         10.31     3.08    0.52       1.54    0.014  0.031 
           RPA2   414    0.94       45.60         19.28     7.30    0.61       0.50    0.002  0.048 
         TMEM91   415    0.86       26.61          6.57     4.17    1.59       3.04    0.000  0.062 
          SIRT2   414    1.32       43.11         17.00     5.68    0.67       1.54    0.007  0.026 
         GABRG3   416    0.00        4.12          0.33     0.66    3.27      12.10    0.000  0.000 
           FGL1   416    0.00       28.56          0.83     2.35    8.59      92.58    0.000  0.000 
         GABRG1   416    0.00        2.73          0.03     0.21   10.74     126.04    0.000  0.000 
          CCNE2   416    0.02       70.96          2.49     4.66    9.21     116.49    0.000  0.000 
         IMPAD1   416    0.47       47.56         10.74     5.24    2.27      10.66    0.000  0.029 
        GPR137C   416    0.00        4.95          1.05     0.85    1.65       3.28    0.000  0.000 
        GPR137B   415    0.52       26.28          5.26     3.69    2.14       7.07    0.000  0.050 
          FZD10   414    0.02       71.98          9.27    10.99    2.28       6.39    0.000  0.055 
           CHKB   415    0.33       16.74          6.38     2.83    0.92       0.75    0.002  0.058 
         TSPYL1   415    2.58       41.15         16.27     7.17    0.63       0.06    0.000  0.050 
           BMS1   415    0.42       10.91          5.53     1.81    0.26      -0.11    0.010  0.034 
          SIRT5   416    0.55       14.41          3.82     1.63    2.16       8.34    0.002  0.041 
         SLC9A6   416    0.07       10.22          4.02     1.63    1.07       1.80    0.002  0.036 
          PTTG2   416    0.00        0.39          0.05     0.07    2.13       5.17    0.000  0.000 
        BCDIN3D   416    0.49        6.39          2.13     0.80    1.10       3.41    0.000  0.000 
          AHSA1   416    3.87      208.36         83.97    29.38    0.96       2.60    0.007  0.031 
          AHSA2   416    0.37       32.36          7.48     4.84    1.65       3.76    0.000  0.060 
          ZDBF2   416    0.00        4.65          0.19     0.43    5.95      44.56    0.000  0.000 
           MRI1   416    1.28       34.49          8.48     3.97    1.69       6.02    0.000  0.046 
           SPP1   416    4.43     2338.21        136.36   261.47    5.65      37.97    0.000  0.024 
          PRDM2   416    1.71       27.50         10.30     4.29    0.94       0.87    0.002  0.048 
      SERPINB13   416    0.00        3.72          0.10     0.38    6.18      44.74    0.000  0.000 
         ZNF737   416    0.07        9.82          1.81     1.31    1.51       3.58    0.000  0.000 
      MAPK1IP1L   416    2.43       26.75         12.22     4.35    0.28      -0.15    0.010  0.026 
         SLC9A7   416    0.00       15.34          1.36     1.44    3.71      24.60    0.000  0.000 
            DST   413    0.95      168.58         20.99    24.89    2.93      10.54    0.000  0.055 
           SPP2   416    0.00        0.23          0.01     0.03    3.95      19.02    0.000  0.000 
            DSP   416    0.40       91.37         24.77    15.20    1.32       2.67    0.000  0.041 
         TP53RK   413    0.80       11.35          4.56     1.49    0.70       2.16    0.007  0.036 
          SHPRH   416    0.14        3.62          1.32     0.67    0.78       0.24    0.000  0.000 
        PPP1R3D   416    0.37        5.10          1.66     0.74    0.93       1.73    0.000  0.000 
         ZNF175   416    0.02        3.32          0.88     0.52    0.67       0.85    0.000  0.000 
           GLMN   416    0.16        6.79          2.23     1.15    0.78       1.12    0.000  0.000 
           THBD   414    0.25       39.34          4.42     4.21    3.73      21.25    0.000  0.038 
            DSE   415    0.55       16.72          4.33     2.00    1.69       5.81    0.000  0.038 
          DCDC1   416    0.00        1.29          0.12     0.16    3.45      16.64    0.000  0.000 
           WTIP   416    0.31       33.33          5.79     5.32    2.23       6.08    0.000  0.046 
            UNK   416    1.36       69.25         25.02     9.56    1.27       2.95    0.002  0.046 
          DCDC2   416    0.00       53.88          5.65     6.94    3.51      16.30    0.000  0.038 
          GSTO2   416    0.15       46.01         14.31     8.72    0.53       0.01    0.000  0.041 
          PDAP1   416    3.07      154.39         47.17    16.53    1.67       7.58    0.002  0.031 
        CENPBD1   416    0.65       18.37          2.95     1.44    3.79      32.11    0.000  0.000 
          GSTO1   416    9.27      207.69         69.28    31.10    1.19       2.83    0.000  0.038 
        NEUROD4   416    0.00        1.03          0.01     0.06   14.85     244.22    0.000  0.000 
        SLC38A4   416    0.00       15.86          0.25     1.09   10.14     120.87    0.000  0.000 
         UBE2D4   415    0.74       12.49          5.97     1.92    0.39       0.18    0.012  0.036 
           STRC   416    0.02        3.83          0.38     0.40    3.54      19.37    0.000  0.000 
          ERMP1   414    1.20       65.09         13.28     9.12    2.25       6.99    0.000  0.050 
         NPC1L1   416    0.00       34.65          0.38     1.81   16.65     310.80    0.000  0.000 
          SCN5A   416    0.00        4.57          0.33     0.53    4.06      22.35    0.000  0.000 
         PARD6G   416    0.64       18.95          5.35     3.03    1.73       3.78    0.000  0.058 
          TTC31   415    0.36       20.10          8.50     2.69    0.77       1.10    0.012  0.038 
          TTC37   416    0.91       22.48          8.64     4.11    0.66       0.14    0.000  0.029 
       HS3ST3B1   416    0.00       12.57          1.23     1.97    2.93       9.23    0.000  0.000 
          TRUB1   416    0.51       15.21          4.62     2.53    0.79       0.77    0.000  0.041 
          TTC38   416    0.59       45.59         12.60     6.15    1.46       3.83    0.000  0.043 
        FAM153B   416    0.00        5.00          0.12     0.29   11.85     183.36    0.000  0.000 
         TMEM95   416    0.00        0.09          0.01     0.02    2.69       7.39    0.000  0.000 
         MTHFSD   416    0.09        8.16          3.98     1.49    0.28      -0.20    0.017  0.024 
          OR4K5   416    0.00        0.06          0.00     0.00    9.32      93.46    0.000  0.000 
         TICAM1   416    0.92       26.16          8.63     4.16    1.12       1.86    0.000  0.041 
          PTH1R   416    0.00       65.54          1.57     5.14    9.64     106.74    0.000  0.000 
          OR4K1   416    0.00        0.10          0.00     0.01    7.03      57.48    0.000  0.000 
          OR4K2   416    0.00        0.45          0.01     0.04    5.83      51.93    0.000  0.000 
         FMR1NB   416    0.00        2.11          0.03     0.12   13.21     213.10    0.000  0.000 
         PARD6B   416    0.14       31.28          2.44     2.54    5.45      46.66    0.000  0.000 
            ME1   416    0.01       47.26          1.56     4.04    8.14      81.49    0.000  0.000 
           LRMP   416    0.02       10.41          0.67     0.95    6.51      56.60    0.000  0.000 
          QPCTL   416    1.55       46.64         11.52     5.50    2.05       7.66    0.000  0.034 
        SLC38A6   416    0.14        9.20          2.54     1.06    1.38       4.00    0.000  0.000 
          TIPRL   414    0.98       22.95         10.59     4.29    0.62       0.45    0.005  0.058 
         ITPRIP   416    0.20       20.34          5.66     2.92    1.24       2.27    0.000  0.050 
          TBX22   416    0.00        1.94          0.05     0.15    7.64      75.73    0.000  0.000 
         RNF135   415    0.94       20.89          9.37     3.39    0.17      -0.02    0.026  0.017 
       SLC22A23   415    0.27       55.23         11.12     6.85    2.51       9.77    0.000  0.041 
         SEZ6L2   415    0.67      136.83         24.45    20.48    1.59       3.82    0.000  0.046 
           DDTL   416    0.68       37.99         11.74     5.71    1.68       4.14    0.000  0.048 
           PRB1   416    0.00        2.08          0.02     0.12   14.45     240.91    0.000  0.000 
       SLC22A24   416    0.00        0.13          0.00     0.01    7.26      65.91    0.000  0.000 
           REM2   416    0.08       14.25          1.39     1.30    3.84      26.17    0.000  0.000 
         PLA2G5   416    0.00        1.18          0.08     0.13    4.26      26.76    0.000  0.000 
          HMGB2   415    1.73      207.93         59.85    36.01    1.12       0.90    0.000  0.060 
           SETX   415    0.38        9.58          4.14     1.69    0.87       0.42    0.002  0.046 
          HMGB1   416   11.27      233.89         94.35    41.56    0.43       0.26    0.000  0.031 
           FSD1   416    0.08       26.58          1.62     3.10    5.00      31.36    0.000  0.000 
          CCBE1   416    0.01        8.26          0.40     0.85    6.72      53.49    0.000  0.000 
          ZNF83   413    0.78       38.30         10.69     6.17    1.39       2.56    0.000  0.055 
            AUH   415    1.01       10.94          4.69     1.86    0.55       0.25    0.000  0.036 
          ZNF81   416    0.03        2.52          0.36     0.25    3.24      19.55    0.000  0.000 
          TMPPE   416    0.05        2.05          0.44     0.32    1.71       3.78    0.000  0.000 
         ZNF569   416    0.08        7.58          0.95     0.62    3.72      31.96    0.000  0.000 
          ZNF85   416    0.11       10.06          2.26     1.40    1.47       4.97    0.000  0.000 
          ZNF84   415    0.29       12.38          3.93     1.85    1.07       2.50    0.000  0.043 
         FRMPD4   416    0.00        0.47          0.01     0.05    7.36      58.74    0.000  0.000 
           FSD2   416    0.00        0.28          0.02     0.03    3.23      15.63    0.000  0.000 
         FRMPD1   416    0.00       14.48          0.37     1.29    7.82      72.79    0.000  0.000 
         FRMPD2   416    0.00        7.53          0.43     0.83    4.82      30.77    0.000  0.000 
        AADACL4   416    0.00        0.99          0.06     0.13    4.12      20.73    0.000  0.000 
          FYCO1   415    0.74       10.60          3.66     1.61    1.14       1.73    0.000  0.041 
         PDE10A   416    0.01        3.54          0.18     0.30    5.85      47.78    0.000  0.000 
        AADACL3   416    0.00        0.11          0.00     0.01    4.94      29.01    0.000  0.000 
        AADACL2   416    0.00        0.55          0.01     0.03   11.16     168.52    0.000  0.000 
         CAPZA3   416    0.00        4.95          0.04     0.26   16.15     293.58    0.000  0.000 
         CAPZA2   414    3.59       59.28         22.45    10.79    0.47       0.08    0.000  0.041 
         CAPZA1   416    7.24       75.69         36.65    11.87   -0.01       0.13    0.026  0.019 
         SCARF2   413    0.05       15.38          3.57     2.82    1.62       2.74    0.000  0.058 
         RNF207   416    1.01       31.76          8.36     5.40    1.36       1.94    0.000  0.055 
          RAB2A   416    2.85      134.90         37.01    17.85    1.70       5.38    0.000  0.041 
        GTF2H2C   413    1.93       16.11          7.38     2.68    0.51       0.08    0.002  0.050 
           ENHO   416    0.00       22.57          1.33     2.61    4.43      25.61    0.000  0.000 
           LMO3   416    0.00       93.28          2.54     9.19    7.31      61.00    0.000  0.000 
         GEMIN6   416    0.60       29.70          9.32     4.17    1.21       2.48    0.002  0.046 
         GEMIN7   415    1.00       18.67          8.34     2.55    0.99       1.36    0.005  0.055 
         GEMIN4   416    0.39       36.55          9.47     4.69    1.44       3.82    0.000  0.038 
         GEMIN5   416    0.27       14.49          3.38     1.69    1.81       6.69    0.000  0.038 
            ME2   416    0.89       32.58          9.98     4.96    1.25       3.21    0.000  0.029 
          SPNS2   413    0.88       32.99          6.06     4.50    2.98      11.56    0.000  0.053 
        VSIG10L   416    0.01        7.45          0.98     1.04    2.89      10.67    0.000  0.000 
          PBRM1   416    0.48       15.28          4.85     2.51    0.96       1.23    0.000  0.041 
        TRPC4AP   416    1.93       51.24         29.13     8.19    0.14      -0.04    0.017  0.024 
         ATPAF2   416    0.74       29.62         11.20     3.94    0.88       2.59    0.002  0.031 
          KRBA1   416    0.08        7.47          2.62     1.07    0.90       1.76    0.000  0.000 
        SLITRK3   416    0.00        0.98          0.02     0.07    9.80     115.88    0.000  0.000 
          ERBB3   416    0.20       80.68         27.27    13.41    1.08       1.65    0.002  0.053 
         LARP1B   416    0.82       21.00          7.06     3.56    0.82       0.86    0.000  0.055 
          MCRS1   416    2.63       61.94         32.72     8.76    0.48       0.70    0.002  0.046 
         ATPAF1   415    1.04       27.69         11.24     3.91    0.82       1.30    0.010  0.046 
           MLKL   416    0.19       14.79          3.09     2.14    1.73       4.96    0.000  0.046 
           CER1   416    0.00        0.81          0.03     0.08    7.04      57.38    0.000  0.000 
           HECA   416    0.44       11.25          4.23     1.77    0.81       0.90    0.005  0.041 
          AFAP1   416    0.46       14.44          3.89     2.06    1.51       3.70    0.000  0.046 
          LARS2   416    0.02       20.68          5.49     2.73    1.44       5.13    0.002  0.034 
          ERAL1   416    2.04       72.79         33.05    10.65    0.52       0.74    0.005  0.034 
       KRTAP1-5   416    0.00       30.48          0.17     1.53   18.98     372.29    0.000  0.000 
          DDX17   416    4.59      158.89         77.74    25.23    0.36       0.33    0.022  0.034 
         ZNF124   416    0.72       10.13          2.95     1.52    1.53       3.50    0.000  0.000 
          ERBB4   416    0.00       17.24          1.55     2.17    3.52      17.67    0.000  0.000 
          DDX10   416    1.22       10.42          4.51     1.67    0.57       0.35    0.000  0.046 
          DDX11   416    0.33       34.39          9.77     4.86    1.44       3.16    0.000  0.050 
           GJB1   415    0.00       86.88         16.45    14.33    1.43       2.85    0.000  0.048 
           GJB3   416    0.00       43.53          2.78     3.94    4.21      30.56    0.000  0.000 
           GJB2   416    0.09      127.65         11.06    18.01    3.70      15.89    0.000  0.046 
           GJB5   416    0.00       29.72          1.05     2.47    6.41      56.60    0.000  0.000 
           GJB4   416    0.00       22.40          0.79     1.72    7.37      71.64    0.000  0.000 
          DDX18   416    0.99       25.97         10.52     4.60    0.56       0.35    0.002  0.034 
           GJB6   416    0.00       33.41          1.48     3.19    5.52      40.06    0.000  0.000 
         GRIN3A   416    0.01        1.19          0.10     0.10    5.68      50.56    0.000  0.000 
          TAF12   416    1.80       31.88         14.68     5.21    0.54       0.39    0.010  0.043 
         GRIN3B   416    0.00       11.65          0.69     1.49    3.70      15.58    0.000  0.000 
          OR6B2   416    0.00        0.44          0.01     0.04    5.43      44.56    0.000  0.000 
          MYRIP   416    0.00        5.08          1.11     1.00    1.66       3.20    0.000  0.000 
         ZNF75A   416    0.35       12.91          3.55     2.13    1.49       3.28    0.000  0.046 
          PSMC1   416    4.37      170.36         53.17    19.47    1.28       4.31    0.002  0.034 
          PSMC2   416    1.87       90.94         38.33    13.13    0.94       1.86    0.002  0.029 
          OR6B3   416    0.00        0.23          0.01     0.03    4.57      24.69    0.000  0.000 
          PSMC4   414    4.12      282.31         75.60    29.07    2.55      12.25    0.002  0.041 
          PSMC5   416    5.67      146.07         70.61    20.94    0.66       1.12    0.012  0.046 
          PSMC6   416    3.99       88.59         35.04    12.52    0.45       1.45    0.010  0.026 
          RBM23   415    1.92       42.80         19.61     6.52    0.30       0.09    0.010  0.031 
         ARFIP1   416    1.18       25.14         10.46     4.90    0.12      -0.57    0.000  0.022 
         ARFIP2   414    1.59       64.26         25.42    10.07    0.87       1.16    0.002  0.050 
          RBM20   416    0.00        6.04          0.15     0.37   11.15     162.06    0.000  0.000 
        WFDC10A   416    0.00        0.88          0.07     0.11    2.60      10.47    0.000  0.000 
         STARD5   416    0.16        7.82          1.94     1.14    1.58       3.91    0.000  0.000 
         KIF18A   416    0.12       10.98          3.00     2.17    1.25       1.42    0.000  0.000 
        TXNDC16   416    0.11       18.37          2.57     2.00    2.75      12.93    0.000  0.000 
         KIF18B   416    0.62       29.01          6.31     4.30    1.50       3.25    0.000  0.038 
         TRIP10   414    2.98       65.36         23.93     9.50    1.03       1.61    0.007  0.048 
         TRIP11   415    0.46        8.57          3.33     1.55    0.81       0.36    0.000  0.038 
         TRIP12   416    1.28       40.29         14.50     6.68    0.75       0.29    0.000  0.046 
         CCDC79   416    0.00        0.23          0.01     0.02    5.00      41.55    0.000  0.000 
         INPP5J   415    0.04       26.05          4.87     3.34    2.49      10.02    0.000  0.041 
           CPVL   415    0.09       80.60          6.45    10.25    3.90      18.14    0.000  0.055 
         ZNF564   416    0.25        7.92          2.78     1.20    1.20       2.61    0.000  0.000 
         TEX13A   416    0.00        0.31          0.01     0.02    8.23     101.87    0.000  0.000 
         ZNF543   416    0.44        4.40          1.79     0.66    0.77       0.68    0.000  0.000 
         IFT172   414    1.04       65.47         19.20    10.17    1.58       3.33    0.000  0.050 
           CERK   415    1.11       32.17          9.11     5.13    1.67       3.48    0.000  0.053 
         FN3KRP   414    0.74       34.49         14.07     5.12    0.60       0.63    0.007  0.048 
           NCLN   414    0.66       86.73         34.62    14.81    1.04       1.02    0.002  0.062 
          SETD3   416    1.47       31.14         13.17     4.24    0.25       0.31    0.012  0.029 
          RBM28   416    0.35       25.67          7.33     3.40    2.03       6.92    0.002  0.036 
          NACAD   416    0.01       16.73          1.27     1.75    3.88      21.05    0.000  0.000 
          DNAL4   414    2.24       58.09         18.86     9.14    1.26       2.15    0.000  0.046 
          DNAL1   416    0.43       16.73          2.84     1.77    3.31      19.63    0.000  0.000 
          LIN7A   416    0.00       14.26          0.67     1.38    5.83      46.91    0.000  0.000 
          GRHPR   416    4.62      133.53         53.96    20.18    0.72       0.81    0.007  0.043 
          LIN7B   416    0.07       14.00          3.93     2.38    1.51       2.88    0.000  0.041 
           TGM4   416    0.00        0.91          0.05     0.09    5.15      37.97    0.000  0.000 
         IMMP2L   414    0.38        7.84          3.66     1.59    0.34      -0.56    0.002  0.034 
           TGM6   416    0.00        2.97          0.10     0.35    5.26      30.20    0.000  0.000 
           SMG5   415    1.38       90.88         31.39    14.65    1.35       2.24    0.002  0.060 
          OR2D2   416    0.00        0.09          0.00     0.01    5.10      29.71    0.000  0.000 
          FNBP1   416    0.31       36.98          8.64     5.29    1.49       3.56    0.000  0.043 
         MARCH5   416    1.44       23.71          9.73     4.28    0.47      -0.03    0.000  0.034 
         MARCH4   416    0.00        1.72          0.09     0.17    5.17      35.28    0.000  0.000 
         MARCH7   416    1.37       27.47         10.71     4.45    0.42       0.14    0.005  0.029 
         MARCH6   416    0.22       52.33         15.65     7.39    1.80       5.57    0.002  0.036 
         MARCH1   416    0.00       10.11          0.47     0.60   10.66     161.49    0.000  0.000 
         MARCH3   416    0.04       15.33          1.36     1.64    4.96      32.90    0.000  0.000 
          LRTM1   416    0.00        3.03          0.04     0.23   11.27     139.94    0.000  0.000 
          FOXI1   416    0.00       83.45          0.57     4.26   17.92     344.05    0.000  0.000 
         BTN3A2   416    1.54       71.73         15.25     9.42    1.75       5.30    0.000  0.046 
          FOXI3   416    0.00        5.16          0.14     0.54    6.56      47.33    0.000  0.000 
          FOXI2   416    0.00        2.44          0.02     0.12   18.21     350.55    0.000  0.000 
         MARCH9   416    0.43       26.36         10.38     3.45    0.92       2.26    0.007  0.041 
         CLSTN1   416    0.97      176.68         48.33    20.36    1.48       5.34    0.002  0.034 
         CLSTN2   416    0.00       38.07          1.54     3.96    6.63      49.83    0.000  0.000 
         CLSTN3   416    0.22       76.45         20.57    13.08    1.76       3.61    0.000  0.055 
          EIF3H   412   20.26      322.83        132.85    48.22    0.56       0.64    0.010  0.043 
          EIF3I   416   11.61      389.48        146.84    45.53    1.46       5.47    0.007  0.036 
          EIF3J   416    2.78       50.70         16.15     6.90    0.77       1.46    0.000  0.029 
          EIF3K   413   10.47      358.15        137.69    49.39    1.16       2.57    0.005  0.043 
          EIF3L   416   32.73      409.30        176.92    69.51    0.53       0.20    0.002  0.036 
          EIF3M   416   10.61      273.60         92.38    37.72    0.90       2.15    0.002  0.041 
          CLIP2   416    0.23       22.16          4.35     3.59    1.86       4.17    0.000  0.048 
          STYK1   416    0.00        3.95          0.76     0.71    1.49       2.58    0.000  0.000 
          EIF3A   415    4.63       73.64         31.62    14.10    0.62       0.14    0.000  0.058 
          EIF3B   416    4.98      179.93         71.33    26.18    1.39       2.97    0.002  0.043 
         CLDN15   412    0.36       11.12          4.54     2.04    0.67       0.24    0.007  0.060 
          EIF3D   416    6.30      400.92        103.97    43.00    1.84       9.02    0.002  0.036 
          EIF3E   416   15.50      523.34        160.74    81.36    1.31       3.02    0.000  0.038 
          EIF3F   416   12.33      277.38        128.11    45.51    0.41       0.07    0.007  0.034 
          EIF3G   416   11.69      591.90        143.30    67.05    2.65      12.38    0.000  0.017 
          SETD5   416    1.05       28.44         14.11     4.90    0.47      -0.02    0.007  0.046 
         FGFBP3   416    0.02        6.36          0.67     0.67    3.83      22.18    0.000  0.000 
         FGFBP2   416    0.00       33.64          0.48     2.37   13.21     181.15    0.000  0.000 
         FGFBP1   413    0.00       71.30          4.46     8.66    4.04      19.97    0.000  0.050 
           FADD   415    1.84       29.44         12.78     3.91    0.47       1.51    0.026  0.029 
         ARMC10   416    2.46       49.27         20.06     7.64    0.53       0.62    0.005  0.034 
           MKKS   416    1.39       25.95         10.41     3.22    0.81       2.53    0.019  0.026 
        TMEM104   416    0.06       25.25          6.62     3.48    1.92       5.84    0.000  0.041 
          NOL11   415    0.82       34.63         12.71     6.02    1.04       1.56    0.000  0.046 
        ELSPBP1   416    0.00       42.92          0.11     2.10   20.30     410.35    0.000  0.000 
          NOL12   416    0.53       28.10         11.45     4.07    1.12       2.43    0.002  0.029 
         CDKN2B   416    0.14       22.63          2.30     2.67    3.55      17.81    0.000  0.000 
         CDKN2C   414    0.22       53.52          5.75     7.18    3.79      17.52    0.000  0.050 
          SLIT1   416    0.00       86.51          1.18     6.65   11.03     132.40    0.000  0.000 
         CDKN2D   415    0.35       21.45          4.67     2.94    2.07       6.36    0.000  0.043 
          BARD1   416    0.01        8.85          1.10     1.07    2.50       9.81    0.000  0.000 
           WDR7   416    0.08        4.75          1.78     0.71    0.55       0.59    0.000  0.000 
         ZNF404   416    0.00        6.93          0.54     0.60    4.70      35.84    0.000  0.000 
         HOMER1   416    0.04        4.92          1.42     1.05    1.10       0.93    0.000  0.000 
          EDEM2   414    0.39       43.62         19.28     6.89    0.84       0.93    0.002  0.055 
          APOOL   416    0.28        5.39          1.55     0.92    1.25       1.52    0.000  0.000 
          EDEM1   415    0.88       40.64         13.05     6.23    0.81       1.50    0.000  0.034 
           TCF4   416    0.34       22.13          4.71     3.30    1.64       3.85    0.000  0.038 
         ZNF560   416    0.00        2.97          0.03     0.22   11.56     143.27    0.000  0.000 
         INPP5E   416    0.25       18.72          4.51     2.16    2.10      10.08    0.000  0.024 
           SMG6   416    0.79       25.55         11.04     4.03    0.59       0.57    0.005  0.036 
